Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-15 14:18:41.237,-0.082008
Serial Number:,MY60101365,,2022-11-15 14:18:41.737,-0.071967
Firmware Version:,07.31.2020012900,,2022-11-15 14:18:42.237,-0.076987
Start Time:,2022-11-15 14:18:41.237,,2022-11-15 14:18:42.737,-0.097071
Stop Time:,2022-11-15 14:28:41.236,,2022-11-15 14:18:43.237,-0.105439
Sample Period:,0.5,,2022-11-15 14:18:43.738,-0.061925
,,,2022-11-15 14:18:44.236,-0.075314
,,,2022-11-15 14:18:44.736,-0.006695
,,,2022-11-15 14:18:45.236,-0.090377
,,,2022-11-15 14:18:45.736,-0.098745
,,,2022-11-15 14:18:46.237,-0.068619
,,,2022-11-15 14:18:46.737,-0.098745
,,,2022-11-15 14:18:47.237,-0.087029
,,,2022-11-15 14:18:47.737,-0.060251
,,,2022-11-15 14:18:48.237,-0.075314
,,,2022-11-15 14:18:48.737,-0.068619
,,,2022-11-15 14:18:49.238,-0.060251
,,,2022-11-15 14:18:49.737,-0.006695
,,,2022-11-15 14:18:50.236,-0.071967
,,,2022-11-15 14:18:50.739,-0.061925
,,,2022-11-15 14:18:51.239,-0.060251
,,,2022-11-15 14:18:51.737,-0.058577
,,,2022-11-15 14:18:52.237,-0.058577
,,,2022-11-15 14:18:52.738,-0.070293
,,,2022-11-15 14:18:53.238,-0.122176
,,,2022-11-15 14:18:53.738,-0.09205
,,,2022-11-15 14:18:54.237,-0.063598
,,,2022-11-15 14:18:54.738,-0.063598
,,,2022-11-15 14:18:55.238,-0.05523
,,,2022-11-15 14:18:55.738,-0.07364
,,,2022-11-15 14:18:56.238,-0.160669
,,,2022-11-15 14:18:56.739,-0.070293
,,,2022-11-15 14:18:57.238,-0.085356
,,,2022-11-15 14:18:57.737,-0.082008
,,,2022-11-15 14:18:58.238,-0.068619
,,,2022-11-15 14:18:58.737,-0.083682
,,,2022-11-15 14:18:59.237,-0.065272
,,,2022-11-15 14:18:59.737,-0.088703
,,,2022-11-15 14:19:00.237,-0.05523
,,,2022-11-15 14:19:00.737,-0.090377
,,,2022-11-15 14:19:01.238,-0.053556
,,,2022-11-15 14:19:01.737,-0.05523
,,,2022-11-15 14:19:02.238,-0.11046
,,,2022-11-15 14:19:02.737,-0.082008
,,,2022-11-15 14:19:03.238,-0.085356
,,,2022-11-15 14:19:03.738,-0.058577
,,,2022-11-15 14:19:04.237,-0.068619
,,,2022-11-15 14:19:04.737,-0.103766
,,,2022-11-15 14:19:05.237,-0.085356
,,,2022-11-15 14:19:05.738,-0.103766
,,,2022-11-15 14:19:06.238,-0.061925
,,,2022-11-15 14:19:06.737,-0.068619
,,,2022-11-15 14:19:07.238,-0.075314
,,,2022-11-15 14:19:07.737,-0.120502
,,,2022-11-15 14:19:08.238,-0.085356
,,,2022-11-15 14:19:08.738,-0.061925
,,,2022-11-15 14:19:09.238,-0.083682
,,,2022-11-15 14:19:09.737,-0.085356
,,,2022-11-15 14:19:10.237,-0.070293
,,,2022-11-15 14:19:10.737,-0.095397
,,,2022-11-15 14:19:11.238,-0.090377
,,,2022-11-15 14:19:11.737,-0.083682
,,,2022-11-15 14:19:12.237,-0.061925
,,,2022-11-15 14:19:12.738,-0.075314
,,,2022-11-15 14:19:13.237,-0.05523
,,,2022-11-15 14:19:13.738,-0.102092
,,,2022-11-15 14:19:14.237,-0.105439
,,,2022-11-15 14:19:14.737,-0.118828
,,,2022-11-15 14:19:15.237,-0.105439
,,,2022-11-15 14:19:15.738,-0.123849
,,,2022-11-15 14:19:16.237,-0.058577
,,,2022-11-15 14:19:16.738,-0.05523
,,,2022-11-15 14:19:17.238,-0.083682
,,,2022-11-15 14:19:17.737,-0.05523
,,,2022-11-15 14:19:18.236,-0.05523
,,,2022-11-15 14:19:18.736,-0.088703
,,,2022-11-15 14:19:19.236,-0.060251
,,,2022-11-15 14:19:19.736,-0.093724
,,,2022-11-15 14:19:20.236,-0.068619
,,,2022-11-15 14:19:20.736,-0.083682
,,,2022-11-15 14:19:21.237,-0.138912
,,,2022-11-15 14:19:21.737,-0.05523
,,,2022-11-15 14:19:22.237,-0.102092
,,,2022-11-15 14:19:22.736,-0.060251
,,,2022-11-15 14:19:23.236,-0.078661
,,,2022-11-15 14:19:23.737,-0.061925
,,,2022-11-15 14:19:24.237,-0.103766
,,,2022-11-15 14:19:24.737,-0.113808
,,,2022-11-15 14:19:25.237,-0.11046
,,,2022-11-15 14:19:25.738,-0.075314
,,,2022-11-15 14:19:26.237,-0.075314
,,,2022-11-15 14:19:26.736,-0.071967
,,,2022-11-15 14:19:27.237,-0.107113
,,,2022-11-15 14:19:27.736,-0.090377
,,,2022-11-15 14:19:28.236,-0.063598
,,,2022-11-15 14:19:28.736,-0.006695
,,,2022-11-15 14:19:29.237,-0.130544
,,,2022-11-15 14:19:29.737,-0.05523
,,,2022-11-15 14:19:30.237,-0.118828
,,,2022-11-15 14:19:30.738,-0.087029
,,,2022-11-15 14:19:31.237,-0.082008
,,,2022-11-15 14:19:31.736,-0.108787
,,,2022-11-15 14:19:32.236,-0.075314
,,,2022-11-15 14:19:32.736,-0.090377
,,,2022-11-15 14:19:33.236,-0.056904
,,,2022-11-15 14:19:33.737,-0.068619
,,,2022-11-15 14:19:34.237,-0.05523
,,,2022-11-15 14:19:34.737,-0.07364
,,,2022-11-15 14:19:35.238,-0.070293
,,,2022-11-15 14:19:35.737,-0.066946
,,,2022-11-15 14:19:36.236,-0.123849
,,,2022-11-15 14:19:36.737,-0.068619
,,,2022-11-15 14:19:37.238,-0.066946
,,,2022-11-15 14:19:37.736,-0.09205
,,,2022-11-15 14:19:38.237,-0.060251
,,,2022-11-15 14:19:38.737,-0.058577
,,,2022-11-15 14:19:39.237,-0.056904
,,,2022-11-15 14:19:39.738,-0.082008
,,,2022-11-15 14:19:40.238,-0.061925
,,,2022-11-15 14:19:40.737,-0.013389
,,,2022-11-15 14:19:41.237,-0.05523
,,,2022-11-15 14:19:41.738,-0.082008
,,,2022-11-15 14:19:42.237,-0.088703
,,,2022-11-15 14:19:42.738,-0.088703
,,,2022-11-15 14:19:43.239,-0.060251
,,,2022-11-15 14:19:43.739,-0.05523
,,,2022-11-15 14:19:44.239,-0.05523
,,,2022-11-15 14:19:44.738,-0.083682
,,,2022-11-15 14:19:45.238,-0.085356
,,,2022-11-15 14:19:45.738,-0.085356
,,,2022-11-15 14:19:46.237,-0.068619
,,,2022-11-15 14:19:46.737,-0.068619
,,,2022-11-15 14:19:47.238,-0.09205
,,,2022-11-15 14:19:47.737,-0.105439
,,,2022-11-15 14:19:48.237,-0.093724
,,,2022-11-15 14:19:48.739,-0.068619
,,,2022-11-15 14:19:49.241,-0.07364
,,,2022-11-15 14:19:49.739,-0.11046
,,,2022-11-15 14:19:50.238,-0.058577
,,,2022-11-15 14:19:50.738,-0.05523
,,,2022-11-15 14:19:51.237,-0.07364
,,,2022-11-15 14:19:51.737,-0.065272
,,,2022-11-15 14:19:52.238,-0.105439
,,,2022-11-15 14:19:52.738,-0.140586
,,,2022-11-15 14:19:53.238,-0.090377
,,,2022-11-15 14:19:53.736,-0.066946
,,,2022-11-15 14:19:54.237,-0.142259
,,,2022-11-15 14:19:54.737,-0.087029
,,,2022-11-15 14:19:55.238,-0.061925
,,,2022-11-15 14:19:55.737,-0.078661
,,,2022-11-15 14:19:56.238,-0.098745
,,,2022-11-15 14:19:56.737,-0.088703
,,,2022-11-15 14:19:57.237,-0.061925
,,,2022-11-15 14:19:57.738,-0.05523
,,,2022-11-15 14:19:58.238,-0.108787
,,,2022-11-15 14:19:58.738,-0.132218
,,,2022-11-15 14:19:59.237,-0.098745
,,,2022-11-15 14:19:59.736,-0.068619
,,,2022-11-15 14:20:00.237,-0.108787
,,,2022-11-15 14:20:00.738,-0.090377
,,,2022-11-15 14:20:01.237,-0.053556
,,,2022-11-15 14:20:01.736,-0.09205
,,,2022-11-15 14:20:02.237,-0.113808
,,,2022-11-15 14:20:02.738,-0.100418
,,,2022-11-15 14:20:03.238,-0.075314
,,,2022-11-15 14:20:03.738,-0.107113
,,,2022-11-15 14:20:04.237,-0.070293
,,,2022-11-15 14:20:04.737,-0.05523
,,,2022-11-15 14:20:05.237,-0.090377
,,,2022-11-15 14:20:05.737,-0.088703
