Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-15 15:01:18.848,-0.062661
Serial Number:,MY60101365,,2022-11-15 15:01:19.538,-0.047866
Firmware Version:,07.31.2020012900,,2022-11-15 15:01:20.172,-0.047866
Start Time:,2022-11-15 15:01:18.848,,2022-11-15 15:01:20.834,-0.052218
Stop Time:,2022-11-15 15:11:18.190,,2022-11-15 15:01:21.503,-0.084418
Sample Period:,0.5,,2022-11-15 15:01:22.153,-0.063531
,,,2022-11-15 15:01:22.810,-0.053088
,,,2022-11-15 15:01:23.478,-0.077456
,,,2022-11-15 15:01:24.128,-0.091381
,,,2022-11-15 15:01:24.778,-0.047866
,,,2022-11-15 15:01:25.436,-0.05918
,,,2022-11-15 15:01:26.118,-0.056569
,,,2022-11-15 15:01:26.768,-0.067883
,,,2022-11-15 15:01:27.418,-0.08964
,,,2022-11-15 15:01:28.061,-0.064402
,,,2022-11-15 15:01:28.719,-0.054828
,,,2022-11-15 15:01:29.371,-0.048736
,,,2022-11-15 15:01:30.028,-0.060921
,,,2022-11-15 15:01:30.670,-0.077456
,,,2022-11-15 15:01:31.317,-0.067883
,,,2022-11-15 15:01:31.958,-0.047866
,,,2022-11-15 15:01:32.616,-0.068753
,,,2022-11-15 15:01:33.278,-0.051347
,,,2022-11-15 15:01:33.926,-0.075715
,,,2022-11-15 15:01:34.589,-0.049607
,,,2022-11-15 15:01:35.235,-0.057439
,,,2022-11-15 15:01:35.885,-0.051347
,,,2022-11-15 15:01:36.554,-0.060921
,,,2022-11-15 15:01:37.215,-0.052218
,,,2022-11-15 15:01:37.860,-0.083548
,,,2022-11-15 15:01:38.519,-0.0879
,,,2022-11-15 15:01:39.203,-0.047866
,,,2022-11-15 15:01:39.857,-0.047866
,,,2022-11-15 15:01:40.514,-0.053088
,,,2022-11-15 15:01:41.170,-0.061791
,,,2022-11-15 15:01:41.827,-0.053088
,,,2022-11-15 15:01:42.480,-0.06005
,,,2022-11-15 15:01:43.140,-0.065272
,,,2022-11-15 15:01:43.789,-0.069623
,,,2022-11-15 15:01:44.439,-0.076586
