Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-09 11:42:22.114,-0.13054,-0.08033
Serial Number:,MY60101365,,2022-11-09 11:42:22.742,-0.12385,-0.13724
Firmware Version:,07.31.2020012900,,2022-11-09 11:42:23.377,-0.10377,-0.10377
Start Time:,2022-11-09 11:42:22.114,,2022-11-09 11:42:24.060,-0.11715,-0.1205
Stop Time:,2022-11-09 11:52:21.627,,2022-11-09 11:42:24.738,-0.17741,-0.12385
Sample Period:,0.5,,2022-11-09 11:42:25.396,-0.14728,-0.12385
,,,2022-11-09 11:42:26.047,-0.11381,-0.11046
,,,2022-11-09 11:42:26.709,-0.09372,-0.12385
,,,2022-11-09 11:42:27.359,-0.19414,-0.10377
,,,2022-11-09 11:42:28.007,-0.14059,-0.09372
,,,2022-11-09 11:42:28.677,-0.17741,-0.07699
,,,2022-11-09 11:42:29.335,-0.13054,-0.10042
,,,2022-11-09 11:42:29.984,-0.10377,-0.13054
,,,2022-11-09 11:42:30.638,-0.09372,-0.09038
,,,2022-11-09 11:42:31.316,-0.16402,-0.10711
,,,2022-11-09 11:42:31.964,-0.14059,-0.11046
,,,2022-11-09 11:42:32.625,-0.16402,-0.10042
,,,2022-11-09 11:42:33.305,-0.15063,-0.08703
,,,2022-11-09 11:42:33.952,-0.08703,-0.06695
,,,2022-11-09 11:42:34.605,-0.08033,-0.08703
,,,2022-11-09 11:42:35.254,-0.11381,-0.11381
,,,2022-11-09 11:42:35.905,-0.16402,-0.09707
,,,2022-11-09 11:42:36.555,-0.11381,-0.14059
,,,2022-11-09 11:42:37.207,-0.04686,-0.09038
,,,2022-11-09 11:42:37.858,-0.15063,-0.08703
,,,2022-11-09 11:42:38.514,-0.11715,-0.08703
,,,2022-11-09 11:42:39.171,-0.17741,-0.14393
,,,2022-11-09 11:42:39.834,-0.08033,-0.13389
,,,2022-11-09 11:42:40.495,-0.13054,-0.13054
,,,2022-11-09 11:42:41.158,-0.18075,-0.1272
,,,2022-11-09 11:42:41.820,-0.14393,-0.06695
,,,2022-11-09 11:42:42.473,-0.13054,-0.08703
,,,2022-11-09 11:42:43.119,-0.16736,-0.10377
,,,2022-11-09 11:42:43.770,-0.14728,-0.11046
,,,2022-11-09 11:42:44.427,-0.12385,-0.08703
,,,2022-11-09 11:42:45.071,-0.0636,-0.08703
,,,2022-11-09 11:42:45.841,-0.11715,-0.12385
,,,2022-11-09 11:42:46.511,-0.09372,-0.09707
,,,2022-11-09 11:42:47.168,-0.06025,-0.11046
,,,2022-11-09 11:42:47.822,-0.12385,-0.14393
,,,2022-11-09 11:42:48.481,-0.13054,-0.08033
,,,2022-11-09 11:42:49.137,-0.12385,-0.11381
,,,2022-11-09 11:42:49.792,-0.19079,-0.10711
,,,2022-11-09 11:42:50.451,-0.18745,-0.1272
,,,2022-11-09 11:42:51.128,-0.12385,-0.0569
,,,2022-11-09 11:42:51.757,-0.13389,-0.08033
,,,2022-11-09 11:42:52.410,-0.13389,-0.07364
,,,2022-11-09 11:42:53.075,-0.09372,-0.07699
,,,2022-11-09 11:42:53.731,-0.17071,-0.06025
,,,2022-11-09 11:42:54.382,-0.07029,-0.10377
,,,2022-11-09 11:42:55.038,-0.16736,-0.09372
,,,2022-11-09 11:42:55.698,-0.15397,-0.06025
,,,2022-11-09 11:42:56.360,-0.13724,-0.09707
,,,2022-11-09 11:42:57.014,-0.07029,-0.08703
,,,2022-11-09 11:42:57.663,-0.15063,-0.06025
,,,2022-11-09 11:42:58.463,-0.17406,-0.1272
,,,2022-11-09 11:42:59.194,-0.1205,-0.11715
,,,2022-11-09 11:42:59.882,-0.11381,-0.07029
,,,2022-11-09 11:43:00.543,-0.1205,-0.11046
,,,2022-11-09 11:43:01.208,-0.14393,-0.08703
,,,2022-11-09 11:43:01.860,-0.09372,-0.11046
,,,2022-11-09 11:43:02.528,-0.16402,-0.0636
,,,2022-11-09 11:43:03.191,-0.21757,-0.11046
,,,2022-11-09 11:43:03.847,-0.13724,-0.11381
,,,2022-11-09 11:43:04.522,-0.11381,-0.10042
,,,2022-11-09 11:43:05.191,-0.14059,-0.13054
,,,2022-11-09 11:43:05.846,-0.15397,-0.0569
,,,2022-11-09 11:43:06.507,-0.1272,-0.11381
,,,2022-11-09 11:43:07.156,-0.01339,-0.05356
,,,2022-11-09 11:43:07.810,-0.06695,-0.13389
,,,2022-11-09 11:43:08.477,-0.14059,-0.09372
,,,2022-11-09 11:43:09.147,-0.14728,-0.10042
,,,2022-11-09 11:43:09.812,-0.18075,-0.13054
,,,2022-11-09 11:43:10.463,-0.10377,-0.11381
,,,2022-11-09 11:43:11.104,-0.19414,-0.10377
,,,2022-11-09 11:43:11.812,-0.10042,-0.15397
,,,2022-11-09 11:43:12.463,-0.13054,-0.10042
,,,2022-11-09 11:43:13.110,-0.14059,-0.08033
,,,2022-11-09 11:43:13.765,-0.14728,-0.07364
,,,2022-11-09 11:43:14.415,-0.13724,-0.0636
,,,2022-11-09 11:43:15.062,-0.12385,-0.06025
,,,2022-11-09 11:43:15.720,-0.18075,-0.07029
,,,2022-11-09 11:43:16.372,-0.1272,-0.08368
,,,2022-11-09 11:43:17.026,-0.11046,-0.08703
,,,2022-11-09 11:43:17.680,-0.14059,-0.08368
,,,2022-11-09 11:43:18.330,-0.13389,-0.14059
,,,2022-11-09 11:43:18.993,-0.12385,-0.08368
,,,2022-11-09 11:43:19.645,-0.14728,-0.13389
,,,2022-11-09 11:43:20.296,-0.15732,-0.09038
,,,2022-11-09 11:43:20.952,-0.13724,-0.11715
,,,2022-11-09 11:43:21.622,-0.13389,-0.09372
,,,2022-11-09 11:43:22.335,-0.14393,-0.08033
,,,2022-11-09 11:43:22.988,-0.1205,-0.13054
,,,2022-11-09 11:43:23.635,-0.08703,-0.09038
,,,2022-11-09 11:43:24.276,-0.17741,-0.09372
,,,2022-11-09 11:43:24.936,-0.1841,-0.12385
,,,2022-11-09 11:43:25.586,-0.14059,-0.06695
,,,2022-11-09 11:43:26.251,-0.09372,-0.09707
,,,2022-11-09 11:43:26.908,-0.14728,-0.12385
,,,2022-11-09 11:43:27.573,-0.14728,-0.14393
,,,2022-11-09 11:43:28.222,-0.14059,-0.09707
,,,2022-11-09 11:43:28.881,-0.13724,-0.07029
,,,2022-11-09 11:43:29.538,-0.09038,-0.07029
,,,2022-11-09 11:43:30.198,-0.15397,-0.07364
,,,2022-11-09 11:43:30.859,-0.13724,-0.06025
,,,2022-11-09 11:43:31.520,-0.11715,-0.14728
,,,2022-11-09 11:43:32.198,-0.19079,-0.13389
,,,2022-11-09 11:43:32.859,-0.11715,-0.08703
,,,2022-11-09 11:43:33.509,-0.17741,-0.10377
,,,2022-11-09 11:43:34.169,-0.12385,-0.11046
,,,2022-11-09 11:43:34.824,-0.14728,-0.0636
,,,2022-11-09 11:43:35.488,-0.10711,-0.11381
,,,2022-11-09 11:43:36.140,-0.20418,-0.13389
,,,2022-11-09 11:43:36.821,-0.15397,-0.09707
,,,2022-11-09 11:43:37.478,-0.14059,-0.11381
