Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-09-16 15:11:46.388,6.72E-09,3.75E-09
Serial Number:,MY60101365,,2022-09-16 15:11:47.018,4.38E-09,1.95E-09
Firmware Version:,07.31.2020012900,,2022-09-16 15:11:47.652,4.84E-09,3.28E-09
Start Time:,2022-09-16 15:11:46.388,,2022-09-16 15:11:48.315,5.31E-09,2.5E-09
Stop Time:,2022-09-16 15:21:46.075,,2022-09-16 15:11:48.975,6.48E-09,2.73E-09
Sample Period:,0.5,,2022-09-16 15:11:49.640,7.11E-09,3.2E-09
,,,2022-09-16 15:11:50.282,5.94E-09,3.52E-09
,,,2022-09-16 15:11:50.932,5.55E-09,3.2E-09
,,,2022-09-16 15:11:51.588,6.88E-09,1.72E-09
,,,2022-09-16 15:11:52.238,6.33E-09,1.02E-09
,,,2022-09-16 15:11:52.895,5.86E-09,4.06E-09
,,,2022-09-16 15:11:53.546,6.02E-09,2.66E-09
,,,2022-09-16 15:11:54.193,6.02E-09,4.06E-09
,,,2022-09-16 15:11:54.850,5.31E-09,1.88E-09
,,,2022-09-16 15:11:55.514,6.88E-09,2.97E-09
,,,2022-09-16 15:11:56.170,8.2E-09,3.28E-09
,,,2022-09-16 15:11:56.836,5.86E-09,2.58E-09
,,,2022-09-16 15:11:57.493,7.19E-09,3.75E-09
,,,2022-09-16 15:11:58.148,6.41E-09,3.05E-09
,,,2022-09-16 15:11:58.881,5.08E-09,3.98E-09
,,,2022-09-16 15:11:59.536,6.64E-09,9.4E-10
,,,2022-09-16 15:12:00.198,7.03E-09,3.59E-09
,,,2022-09-16 15:12:00.858,6.09E-09,4.69E-09
,,,2022-09-16 15:12:01.510,6.95E-09,4.53E-09
,,,2022-09-16 15:12:02.163,6.95E-09,2.81E-09
,,,2022-09-16 15:12:02.813,6.88E-09,4.69E-09
,,,2022-09-16 15:12:03.459,6.8E-09,3.13E-09
,,,2022-09-16 15:12:04.111,5.23E-09,2.27E-09
,,,2022-09-16 15:12:04.764,6.09E-09,3.75E-09
,,,2022-09-16 15:12:05.411,7.03E-09,3.28E-09
,,,2022-09-16 15:12:06.122,4.53E-09,2.19E-09
,,,2022-09-16 15:12:06.787,8.13E-09,3.2E-09
,,,2022-09-16 15:12:07.444,6.33E-09,3.36E-09
,,,2022-09-16 15:12:08.101,6.72E-09,3.44E-09
,,,2022-09-16 15:12:08.760,5.63E-09,3.91E-09
,,,2022-09-16 15:12:09.403,6.64E-09,2.42E-09
,,,2022-09-16 15:12:10.053,5.16E-09,2.89E-09
,,,2022-09-16 15:12:10.718,5.94E-09,3.2E-09
,,,2022-09-16 15:12:11.419,7.81E-09,3.52E-09
,,,2022-09-16 15:12:12.065,6.41E-09,3.98E-09
,,,2022-09-16 15:12:12.804,5.39E-09,3.36E-09
,,,2022-09-16 15:12:13.445,8.05E-09,4.14E-09
,,,2022-09-16 15:12:14.180,6.72E-09,1.64E-09
,,,2022-09-16 15:12:14.900,7.03E-09,2.34E-09
,,,2022-09-16 15:12:15.539,5.78E-09,3.36E-09
,,,2022-09-16 15:12:16.217,8.2E-09,5E-09
,,,2022-09-16 15:12:16.855,6.8E-09,2.66E-09
,,,2022-09-16 15:12:17.497,8.13E-09,2.66E-09
,,,2022-09-16 15:12:18.155,8.05E-09,1.48E-09
,,,2022-09-16 15:12:18.792,5.47E-09,4.92E-09
,,,2022-09-16 15:12:19.445,6.02E-09,2.89E-09
,,,2022-09-16 15:12:20.094,7.19E-09,3.67E-09
,,,2022-09-16 15:12:20.737,5.39E-09,2.11E-09
,,,2022-09-16 15:12:21.382,7.66E-09,2.5E-09
,,,2022-09-16 15:12:22.037,6.8E-09,2.27E-09
,,,2022-09-16 15:12:22.687,7.27E-09,2.89E-09
,,,2022-09-16 15:12:23.350,6.72E-09,4.06E-09
,,,2022-09-16 15:12:24.004,7.81E-09,3.52E-09
,,,2022-09-16 15:12:24.667,8.36E-09,2.42E-09
,,,2022-09-16 15:12:25.410,8.67E-09,3.13E-09
,,,2022-09-16 15:12:26.062,6.56E-09,3.05E-09
,,,2022-09-16 15:12:26.709,7.11E-09,4.22E-09
,,,2022-09-16 15:12:27.370,6.25E-09,4.45E-09
,,,2022-09-16 15:12:28.026,7.97E-09,3.28E-09
,,,2022-09-16 15:12:28.669,5.31E-09,2.11E-09
,,,2022-09-16 15:12:29.321,5.23E-09,2.03E-09
,,,2022-09-16 15:12:29.963,6.48E-09,2.89E-09
,,,2022-09-16 15:12:30.630,6.48E-09,1.17E-09
,,,2022-09-16 15:12:31.282,7.89E-09,3.2E-09
,,,2022-09-16 15:12:31.932,5.94E-09,1.41E-09
,,,2022-09-16 15:12:32.565,8.28E-09,3.28E-09
,,,2022-09-16 15:12:33.209,6.56E-09,1.95E-09
,,,2022-09-16 15:12:33.866,6.88E-09,3.28E-09
,,,2022-09-16 15:12:34.520,7.34E-09,2.73E-09
,,,2022-09-16 15:12:35.176,6.56E-09,3.59E-09
,,,2022-09-16 15:12:35.825,7.42E-09,2.42E-09
,,,2022-09-16 15:12:36.466,5.55E-09,1.72E-09
,,,2022-09-16 15:12:37.118,7.81E-09,4.53E-09
,,,2022-09-16 15:12:37.792,7.19E-09,3.36E-09
,,,2022-09-16 15:12:38.441,4.92E-09,3.05E-09
,,,2022-09-16 15:12:39.091,6.95E-09,1.72E-09
,,,2022-09-16 15:12:39.758,5.86E-09,3.44E-09
,,,2022-09-16 15:12:40.414,5.7E-09,1.64E-09
,,,2022-09-16 15:12:41.068,9.14E-09,2.03E-09
,,,2022-09-16 15:12:41.718,7.89E-09,2.34E-09
,,,2022-09-16 15:12:42.366,5.16E-09,2.73E-09
,,,2022-09-16 15:12:43.019,6.48E-09,2.97E-09
,,,2022-09-16 15:12:43.666,7.03E-09,1.25E-09
,,,2022-09-16 15:12:44.319,7.5E-09,3.13E-09
,,,2022-09-16 15:12:44.976,5.86E-09,4.14E-09
,,,2022-09-16 15:12:45.703,5.16E-09,3.52E-09
,,,2022-09-16 15:12:46.358,6.17E-09,5.47E-09
,,,2022-09-16 15:12:47.039,8.98E-09,4.69E-09
,,,2022-09-16 15:12:47.699,6.48E-09,2.34E-09
,,,2022-09-16 15:12:48.356,5.08E-09,2.03E-09
,,,2022-09-16 15:12:48.997,6.72E-09,2.34E-09
,,,2022-09-16 15:12:49.646,8.98E-09,4.3E-09
,,,2022-09-16 15:12:50.302,9.9E+37,9.9E+37
,,,2022-09-16 15:12:51.010,7.66E-09,4.45E-09
,,,2022-09-16 15:12:51.731,6.64E-09,3.75E-09
,,,2022-09-16 15:12:52.391,6.72E-09,2.58E-09
,,,2022-09-16 15:12:53.047,7.34E-09,2.11E-09
,,,2022-09-16 15:12:53.691,5.78E-09,2.97E-09
,,,2022-09-16 15:12:54.338,6.25E-09,2.97E-09
,,,2022-09-16 15:12:55.000,8.2E-09,3.91E-09
,,,2022-09-16 15:12:55.658,7.11E-09,3.28E-09
,,,2022-09-16 15:12:56.311,8.2E-09,3.98E-09
,,,2022-09-16 15:12:56.962,6.72E-09,3.83E-09
,,,2022-09-16 15:12:57.614,7.27E-09,8.6E-10
,,,2022-09-16 15:12:58.270,5.47E-09,2.89E-09
,,,2022-09-16 15:12:58.930,6.72E-09,2.89E-09
,,,2022-09-16 15:12:59.610,7.5E-09,2.11E-09
,,,2022-09-16 15:13:00.275,5.86E-09,3.52E-09
,,,2022-09-16 15:13:00.948,7.27E-09,3.28E-09
,,,2022-09-16 15:13:01.596,7.03E-09,3.13E-09
,,,2022-09-16 15:13:02.238,6.56E-09,2.66E-09
,,,2022-09-16 15:13:02.894,6.41E-09,3.2E-09
,,,2022-09-16 15:13:03.587,5.78E-09,2.19E-09
,,,2022-09-16 15:13:04.243,5.39E-09,3.75E-09
,,,2022-09-16 15:13:04.889,6.09E-09,3.05E-09
,,,2022-09-16 15:13:05.545,6.17E-09,3.67E-09
,,,2022-09-16 15:13:06.197,5.55E-09,2.66E-09
,,,2022-09-16 15:13:06.849,5.23E-09,2.5E-09
,,,2022-09-16 15:13:07.507,7.97E-09,5.31E-09
,,,2022-09-16 15:13:08.159,7.42E-09,1.56E-09
,,,2022-09-16 15:13:08.875,6.64E-09,4.06E-09
,,,2022-09-16 15:13:09.537,7.5E-09,2.89E-09
,,,2022-09-16 15:13:10.205,7.03E-09,2.11E-09
,,,2022-09-16 15:13:10.891,6.95E-09,1.64E-09
,,,2022-09-16 15:13:11.537,5.55E-09,2.58E-09
,,,2022-09-16 15:13:12.188,6.02E-09,2.97E-09
,,,2022-09-16 15:13:12.842,6.02E-09,2.34E-09
,,,2022-09-16 15:13:13.498,8.36E-09,1.8E-09
,,,2022-09-16 15:13:14.157,6.25E-09,2.19E-09
,,,2022-09-16 15:13:14.807,7.97E-09,3.52E-09
,,,2022-09-16 15:13:15.469,6.02E-09,2.97E-09
,,,2022-09-16 15:13:16.143,5.86E-09,2.66E-09
,,,2022-09-16 15:13:16.794,6.41E-09,2.81E-09
,,,2022-09-16 15:13:17.452,8.83E-09,1.48E-09
,,,2022-09-16 15:13:18.109,6.02E-09,3.83E-09
,,,2022-09-16 15:13:18.764,7.97E-09,1.95E-09
,,,2022-09-16 15:13:19.417,8.59E-09,2.66E-09
,,,2022-09-16 15:13:20.079,5.63E-09,2.5E-09
,,,2022-09-16 15:13:20.727,6.8E-09,1.41E-09
,,,2022-09-16 15:13:21.352,6.17E-09,2.66E-09
,,,2022-09-16 15:13:22.004,7.34E-09,4.22E-09
,,,2022-09-16 15:13:22.663,4.84E-09,3.13E-09
,,,2022-09-16 15:13:23.312,6.33E-09,2.5E-09
,,,2022-09-16 15:13:23.967,6.56E-09,2.81E-09
,,,2022-09-16 15:13:24.626,5.63E-09,2.5E-09
,,,2022-09-16 15:13:25.285,6.88E-09,4.61E-09
,,,2022-09-16 15:13:25.941,7.5E-09,2.73E-09
,,,2022-09-16 15:13:26.588,6.41E-09,1.88E-09
,,,2022-09-16 15:13:27.239,6.64E-09,2.11E-09
,,,2022-09-16 15:13:27.899,6.8E-09,1.09E-09
,,,2022-09-16 15:13:28.574,6.64E-09,2.73E-09
,,,2022-09-16 15:13:29.229,5.16E-09,2.19E-09
,,,2022-09-16 15:13:29.886,7.42E-09,2.19E-09
,,,2022-09-16 15:13:30.539,9.22E-09,4.22E-09
,,,2022-09-16 15:13:31.217,6.88E-09,3.44E-09
,,,2022-09-16 15:13:31.871,6.09E-09,8.6E-10
,,,2022-09-16 15:13:32.533,8.83E-09,1.56E-09
,,,2022-09-16 15:13:33.192,6.95E-09,2.27E-09
,,,2022-09-16 15:13:33.849,5.16E-09,2.42E-09
,,,2022-09-16 15:13:34.507,6.88E-09,2.42E-09
,,,2022-09-16 15:13:35.167,6.09E-09,2.81E-09
,,,2022-09-16 15:13:35.820,6.41E-09,2.27E-09
,,,2022-09-16 15:13:36.471,6.88E-09,2.73E-09
,,,2022-09-16 15:13:37.123,6.88E-09,4.38E-09
,,,2022-09-16 15:13:37.769,6.33E-09,1.95E-09
,,,2022-09-16 15:13:38.419,5.86E-09,2.89E-09
,,,2022-09-16 15:13:39.070,7.19E-09,1.88E-09
,,,2022-09-16 15:13:39.746,5.47E-09,2.73E-09
,,,2022-09-16 15:13:40.413,4.77E-09,2.89E-09
,,,2022-09-16 15:13:41.061,5.55E-09,2.42E-09
,,,2022-09-16 15:13:41.711,6.56E-09,3.05E-09
,,,2022-09-16 15:13:42.358,5.39E-09,2.73E-09
,,,2022-09-16 15:13:43.030,6.09E-09,2.5E-09
,,,2022-09-16 15:13:43.684,7.03E-09,2.58E-09
,,,2022-09-16 15:13:44.342,7.11E-09,4.53E-09
,,,2022-09-16 15:13:45.012,7.19E-09,2.66E-09
,,,2022-09-16 15:13:45.672,8.44E-09,4.06E-09
,,,2022-09-16 15:13:46.340,7.5E-09,2.81E-09
,,,2022-09-16 15:13:47.000,5.55E-09,2.11E-09
,,,2022-09-16 15:13:47.653,6.48E-09,4.61E-09
,,,2022-09-16 15:13:48.288,5.39E-09,2.42E-09
,,,2022-09-16 15:13:48.942,6.95E-09,3.59E-09
,,,2022-09-16 15:13:49.596,6.8E-09,2.58E-09
,,,2022-09-16 15:13:50.264,6.02E-09,1.95E-09
,,,2022-09-16 15:13:50.920,5.78E-09,2.66E-09
,,,2022-09-16 15:13:51.573,5.16E-09,4.06E-09
,,,2022-09-16 15:13:52.229,6.41E-09,1.72E-09
,,,2022-09-16 15:13:52.909,6.33E-09,1.72E-09
,,,2022-09-16 15:13:53.565,5.78E-09,3.59E-09
,,,2022-09-16 15:13:54.223,7.89E-09,2.97E-09
,,,2022-09-16 15:13:54.886,5.86E-09,3.75E-09
,,,2022-09-16 15:13:55.568,5.08E-09,2.5E-09
,,,2022-09-16 15:13:56.234,7.03E-09,4.14E-09
,,,2022-09-16 15:13:56.899,6.88E-09,3.98E-09
,,,2022-09-16 15:13:57.619,5.16E-09,3.13E-09
,,,2022-09-16 15:13:58.286,7.81E-09,4.69E-09
,,,2022-09-16 15:13:58.946,6.41E-09,2.42E-09
,,,2022-09-16 15:13:59.611,6.8E-09,2.66E-09
,,,2022-09-16 15:14:00.262,6.56E-09,3.52E-09
,,,2022-09-16 15:14:00.923,7.66E-09,3.28E-09
,,,2022-09-16 15:14:01.582,6.25E-09,3.75E-09
,,,2022-09-16 15:14:02.240,5.39E-09,1.25E-09
,,,2022-09-16 15:14:02.905,7.66E-09,3.83E-09
,,,2022-09-16 15:14:03.555,8.59E-09,3.67E-09
,,,2022-09-16 15:14:04.230,6.95E-09,3.05E-09
,,,2022-09-16 15:14:04.904,5.47E-09,7.8E-10
,,,2022-09-16 15:14:05.555,7.97E-09,3.59E-09
,,,2022-09-16 15:14:06.213,5.47E-09,2.5E-09
,,,2022-09-16 15:14:06.879,8.44E-09,2.97E-09
,,,2022-09-16 15:14:07.533,6.33E-09,2.34E-09
,,,2022-09-16 15:14:08.201,7.81E-09,1.17E-09
,,,2022-09-16 15:14:08.854,5.31E-09,2.11E-09
,,,2022-09-16 15:14:09.518,6.56E-09,3.28E-09
,,,2022-09-16 15:14:10.178,7.11E-09,2.73E-09
,,,2022-09-16 15:14:10.837,6.17E-09,3.75E-09
,,,2022-09-16 15:14:11.493,7.89E-09,3.13E-09
,,,2022-09-16 15:14:12.152,7.42E-09,2.97E-09
,,,2022-09-16 15:14:12.814,7.19E-09,2.03E-09
,,,2022-09-16 15:14:13.476,4.69E-09,3.13E-09
,,,2022-09-16 15:14:14.136,4.61E-09,2.89E-09
,,,2022-09-16 15:14:14.810,5.55E-09,3.59E-09
,,,2022-09-16 15:14:15.476,8.52E-09,3.2E-09
,,,2022-09-16 15:14:16.150,7.66E-09,3.83E-09
,,,2022-09-16 15:14:16.819,7.81E-09,2.81E-09
,,,2022-09-16 15:14:17.476,5.08E-09,3.91E-09
,,,2022-09-16 15:14:18.135,7.11E-09,2.5E-09
,,,2022-09-16 15:14:18.792,6.33E-09,3.52E-09
,,,2022-09-16 15:14:19.465,7.34E-09,9.4E-10
,,,2022-09-16 15:14:20.183,6.88E-09,4.61E-09
,,,2022-09-16 15:14:20.849,5.47E-09,1.8E-09
,,,2022-09-16 15:14:21.510,8.13E-09,2.58E-09
,,,2022-09-16 15:14:22.179,6.33E-09,1.88E-09
,,,2022-09-16 15:14:22.842,7.58E-09,3.67E-09
,,,2022-09-16 15:14:23.506,5.16E-09,2.34E-09
,,,2022-09-16 15:14:24.175,9.06E-09,4.3E-09
,,,2022-09-16 15:14:24.818,5.39E-09,1.95E-09
,,,2022-09-16 15:14:25.471,7.42E-09,2.11E-09
,,,2022-09-16 15:14:26.125,7.89E-09,3.2E-09
,,,2022-09-16 15:14:26.794,8.28E-09,1.8E-09
,,,2022-09-16 15:14:27.459,5.94E-09,2.66E-09
,,,2022-09-16 15:14:28.125,5.94E-09,4.45E-09
,,,2022-09-16 15:14:28.788,6.48E-09,3.91E-09
,,,2022-09-16 15:14:29.452,6.41E-09,1.88E-09
,,,2022-09-16 15:14:30.120,7.81E-09,2.66E-09
,,,2022-09-16 15:14:30.788,7.66E-09,4.14E-09
,,,2022-09-16 15:14:31.461,6.64E-09,2.66E-09
,,,2022-09-16 15:14:32.129,7.42E-09,3.52E-09
,,,2022-09-16 15:14:32.796,6.8E-09,2.97E-09
,,,2022-09-16 15:14:33.463,7.73E-09,2.42E-09
,,,2022-09-16 15:14:34.134,5.63E-09,2.03E-09
,,,2022-09-16 15:14:34.810,6.8E-09,2.58E-09
,,,2022-09-16 15:14:35.440,5.86E-09,2.42E-09
,,,2022-09-16 15:14:36.103,7.73E-09,1.64E-09
,,,2022-09-16 15:14:36.775,7.66E-09,4.53E-09
,,,2022-09-16 15:14:37.445,7.11E-09,3.13E-09
,,,2022-09-16 15:14:38.110,6.09E-09,2.89E-09
,,,2022-09-16 15:14:38.777,5.86E-09,1.72E-09
,,,2022-09-16 15:14:39.452,7.11E-09,2.73E-09
,,,2022-09-16 15:14:40.124,6.41E-09,1.72E-09
,,,2022-09-16 15:14:40.763,8.52E-09,3.75E-09
,,,2022-09-16 15:14:41.568,6.41E-09,4.3E-09
,,,2022-09-16 15:14:42.230,5.94E-09,3.28E-09
,,,2022-09-16 15:14:42.884,6.95E-09,2.66E-09
,,,2022-09-16 15:14:43.538,5.55E-09,2.19E-09
,,,2022-09-16 15:14:44.196,7.81E-09,2.11E-09
,,,2022-09-16 15:14:44.853,6.8E-09,4.22E-09
,,,2022-09-16 15:14:45.511,7.42E-09,1.41E-09
,,,2022-09-16 15:14:46.181,8.28E-09,4.3E-09
,,,2022-09-16 15:14:46.856,5.08E-09,8.6E-10
,,,2022-09-16 15:14:47.521,8.83E-09,2.19E-09
,,,2022-09-16 15:14:48.191,6.56E-09,2.81E-09
,,,2022-09-16 15:14:48.832,6.88E-09,3.36E-09
,,,2022-09-16 15:14:49.496,5.16E-09,3.13E-09
,,,2022-09-16 15:14:50.167,8.05E-09,1.88E-09
,,,2022-09-16 15:14:51.487,5.08E-09,2.66E-09
,,,2022-09-16 15:14:52.144,5.55E-09,2.97E-09
,,,2022-09-16 15:14:52.801,5.63E-09,4.69E-09
,,,2022-09-16 15:14:53.443,6.8E-09,3.2E-09
,,,2022-09-16 15:14:54.085,5.94E-09,2.42E-09
,,,2022-09-16 15:14:54.734,7.19E-09,3.44E-09
,,,2022-09-16 15:14:55.396,7.5E-09,2.27E-09
,,,2022-09-16 15:14:56.059,5.23E-09,3.44E-09
,,,2022-09-16 15:14:56.702,7.5E-09,5.31E-09
,,,2022-09-16 15:14:57.360,5.39E-09,4.06E-09
,,,2022-09-16 15:14:58.034,8.52E-09,3.59E-09
,,,2022-09-16 15:14:58.701,5.39E-09,4.77E-09
,,,2022-09-16 15:14:59.368,7.27E-09,3.13E-09
,,,2022-09-16 15:15:00.036,6.72E-09,3.28E-09
,,,2022-09-16 15:15:00.695,7.97E-09,4.84E-09
,,,2022-09-16 15:15:01.364,6.02E-09,2.19E-09
,,,2022-09-16 15:15:02.037,6.09E-09,1.09E-09
,,,2022-09-16 15:15:02.706,5.94E-09,2.81E-09
,,,2022-09-16 15:15:03.370,7.34E-09,1.56E-09
,,,2022-09-16 15:15:04.044,7.81E-09,1.72E-09
,,,2022-09-16 15:15:04.705,8.2E-09,2.5E-09
,,,2022-09-16 15:15:05.370,6.17E-09,2.19E-09
,,,2022-09-16 15:15:06.041,7.97E-09,3.36E-09
,,,2022-09-16 15:15:06.715,7.58E-09,4.3E-09
,,,2022-09-16 15:15:07.397,5.86E-09,2.34E-09
,,,2022-09-16 15:15:08.065,3.75E-09,3.75E-09
,,,2022-09-16 15:15:08.726,8.36E-09,2.58E-09
,,,2022-09-16 15:15:09.389,7.97E-09,2.34E-09
,,,2022-09-16 15:15:10.067,7.03E-09,4.53E-09
,,,2022-09-16 15:15:10.725,7.5E-09,2.73E-09
,,,2022-09-16 15:15:11.385,6.09E-09,3.52E-09
,,,2022-09-16 15:15:12.055,8.59E-09,2.11E-09
,,,2022-09-16 15:15:12.716,5.31E-09,3.2E-09
,,,2022-09-16 15:15:13.387,7.19E-09,2.66E-09
,,,2022-09-16 15:15:14.052,7.81E-09,4.22E-09
,,,2022-09-16 15:15:14.699,6.09E-09,9.4E-10
,,,2022-09-16 15:15:15.344,7.34E-09,3.52E-09
,,,2022-09-16 15:15:16.012,6.48E-09,2.19E-09
,,,2022-09-16 15:15:16.670,4.38E-09,1.33E-09
,,,2022-09-16 15:15:17.321,6.64E-09,4.06E-09
,,,2022-09-16 15:15:17.980,5.63E-09,4.14E-09
,,,2022-09-16 15:15:18.632,6.48E-09,2.81E-09
,,,2022-09-16 15:15:19.288,7.97E-09,2.89E-09
,,,2022-09-16 15:15:19.949,6.56E-09,2.66E-09
,,,2022-09-16 15:15:20.603,7.58E-09,1.72E-09
,,,2022-09-16 15:15:21.263,5.31E-09,4.53E-09
,,,2022-09-16 15:15:21.917,7.97E-09,2.73E-09
,,,2022-09-16 15:15:22.572,8.83E-09,3.83E-09
,,,2022-09-16 15:15:23.242,7.42E-09,1.41E-09
,,,2022-09-16 15:15:23.900,6.41E-09,3.05E-09
,,,2022-09-16 15:15:24.561,5.86E-09,2.58E-09
,,,2022-09-16 15:15:25.219,6.95E-09,1.8E-09
,,,2022-09-16 15:15:25.882,7.19E-09,3.98E-09
,,,2022-09-16 15:15:26.584,5.55E-09,2.11E-09
,,,2022-09-16 15:15:27.253,5.94E-09,2.19E-09
,,,2022-09-16 15:15:27.907,8.13E-09,3.75E-09
,,,2022-09-16 15:15:28.562,6.8E-09,3.2E-09
,,,2022-09-16 15:15:29.214,7.34E-09,3.05E-09
,,,2022-09-16 15:15:29.866,8.36E-09,3.59E-09
,,,2022-09-16 15:15:30.535,6.25E-09,2.66E-09
,,,2022-09-16 15:15:31.199,5.39E-09,2.73E-09
,,,2022-09-16 15:15:31.845,5.94E-09,2.34E-09
,,,2022-09-16 15:15:32.506,8.28E-09,2.27E-09
,,,2022-09-16 15:15:33.158,6.56E-09,2.81E-09
,,,2022-09-16 15:15:33.815,6.41E-09,1.17E-09
,,,2022-09-16 15:15:34.477,8.59E-09,2.89E-09
,,,2022-09-16 15:15:35.150,5E-09,2.73E-09
,,,2022-09-16 15:15:35.822,8.13E-09,3.83E-09
,,,2022-09-16 15:15:36.485,7.42E-09,3.2E-09
,,,2022-09-16 15:15:37.149,6.95E-09,3.75E-09
,,,2022-09-16 15:15:37.811,6.88E-09,4.14E-09
,,,2022-09-16 15:15:38.473,5.94E-09,3.83E-09
,,,2022-09-16 15:15:39.125,6.95E-09,3.2E-09
,,,2022-09-16 15:15:39.782,6.25E-09,2.58E-09
,,,2022-09-16 15:15:40.439,7.42E-09,3.67E-09
,,,2022-09-16 15:15:41.094,6.25E-09,4.22E-09
,,,2022-09-16 15:15:41.746,6.8E-09,3.2E-09
,,,2022-09-16 15:15:42.393,8.28E-09,4.92E-09
,,,2022-09-16 15:15:43.038,6.72E-09,3.91E-09
,,,2022-09-16 15:15:43.693,7.11E-09,2.27E-09
,,,2022-09-16 15:15:44.353,7.19E-09,1.8E-09
,,,2022-09-16 15:15:45.015,6.41E-09,3.67E-09
,,,2022-09-16 15:15:45.637,4.61E-09,1.56E-09
,,,2022-09-16 15:15:46.298,6.48E-09,3.05E-09
,,,2022-09-16 15:15:46.929,7.27E-09,3.2E-09
,,,2022-09-16 15:15:47.593,5.31E-09,1.33E-09
,,,2022-09-16 15:15:48.258,5.55E-09,8.6E-10
,,,2022-09-16 15:15:48.893,5.78E-09,3.05E-09
,,,2022-09-16 15:15:49.568,7.5E-09,3.2E-09
,,,2022-09-16 15:15:50.237,8.36E-09,2.27E-09
,,,2022-09-16 15:15:50.911,5.23E-09,3.98E-09
,,,2022-09-16 15:15:51.581,5.86E-09,1.25E-09
,,,2022-09-16 15:15:52.253,6.64E-09,3.36E-09
,,,2022-09-16 15:15:52.919,6.25E-09,4.38E-09
,,,2022-09-16 15:15:53.588,6.41E-09,2.27E-09
,,,2022-09-16 15:15:54.270,5.63E-09,3.2E-09
,,,2022-09-16 15:15:54.933,5.47E-09,3.59E-09
,,,2022-09-16 15:15:55.598,5.55E-09,2.03E-09
,,,2022-09-16 15:15:56.268,7.03E-09,1.72E-09
,,,2022-09-16 15:15:56.937,6.41E-09,3.91E-09
,,,2022-09-16 15:15:57.592,5.7E-09,2.19E-09
,,,2022-09-16 15:15:58.258,6.02E-09,2.34E-09
,,,2022-09-16 15:15:58.934,7.5E-09,2.42E-09
,,,2022-09-16 15:15:59.614,5.31E-09,2.66E-09
,,,2022-09-16 15:16:00.300,5.16E-09,2.81E-09
,,,2022-09-16 15:16:00.948,4.53E-09,3.28E-09
,,,2022-09-16 15:16:01.610,5.23E-09,1.09E-09
