Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-12-01 15:11:04.261,-2E-10,-4.5E-09
Serial Number:,MY60101365,,2022-12-01 15:11:04.939,-6E-10,-5.6E-09
Firmware Version:,07.31.2020012900,,2022-12-01 15:11:05.588,2.3E-09,-2.3E-09
Start Time:,2022-12-01 15:11:04.261,,2022-12-01 15:11:06.264,2E-09,-1.1E-09
Stop Time:,2022-12-01 15:21:03.960,,2022-12-01 15:11:06.922,1.9E-09,-2.2E-09
Sample Period:,0.5,,2022-12-01 15:11:07.578,3E-09,-4.2E-09
,,,2022-12-01 15:11:08.233,1.7E-09,-3.1E-09
,,,2022-12-01 15:11:08.888,1.4E-09,-1.6E-09
,,,2022-12-01 15:11:09.536,-2E-10,-5.9E-09
,,,2022-12-01 15:11:10.184,1.9E-09,-2E-09
,,,2022-12-01 15:11:10.836,3E-09,0
,,,2022-12-01 15:11:11.492,2.2E-09,2E-10
,,,2022-12-01 15:11:12.144,3E-09,-3.6E-09
,,,2022-12-01 15:11:12.803,9E-10,-1.1E-09
,,,2022-12-01 15:11:13.444,6E-10,9.9E+37
,,,2022-12-01 15:11:14.090,1.3E-09,-3.1E-09
,,,2022-12-01 15:11:14.742,9E-10,-2.2E-09
,,,2022-12-01 15:11:15.386,-1.1E-09,-1.41E-08
,,,2022-12-01 15:11:16.036,2.7E-09,2.5E-09
,,,2022-12-01 15:11:16.685,2.3E-09,6E-10
,,,2022-12-01 15:11:17.351,3E-10,-2.44E-08
,,,2022-12-01 15:11:17.996,9E-10,-5.2E-09
,,,2022-12-01 15:11:18.640,5E-10,-4.5E-09
,,,2022-12-01 15:11:19.290,1.4E-09,-3.8E-09
,,,2022-12-01 15:11:19.933,6E-10,-1.3E-09
,,,2022-12-01 15:11:20.577,3E-09,-1.3E-09
,,,2022-12-01 15:11:21.216,0,1.56E-08
,,,2022-12-01 15:11:21.863,8E-10,-1.75E-08
,,,2022-12-01 15:11:22.507,0,-3.1E-09
,,,2022-12-01 15:11:23.154,1.4E-09,-3.1E-09
,,,2022-12-01 15:11:23.813,2.8E-09,-8E-10
,,,2022-12-01 15:11:24.452,1.9E-09,-1.3E-09
,,,2022-12-01 15:11:25.091,1.9E-09,-2.2E-09
,,,2022-12-01 15:11:25.739,2E-10,-8E-10
,,,2022-12-01 15:11:26.390,3.3E-09,-1.4E-09
,,,2022-12-01 15:11:27.047,2.5E-09,-1.9E-09
,,,2022-12-01 15:11:27.693,4.1E-09,-9E-10
,,,2022-12-01 15:11:28.339,2E-09,-7.2E-09
,,,2022-12-01 15:11:28.989,2E-10,9.9E+37
,,,2022-12-01 15:11:29.640,8E-10,1.38E-08
,,,2022-12-01 15:11:30.282,3.1E-09,-1.3E-09
,,,2022-12-01 15:11:30.932,9E-10,-2.3E-09
,,,2022-12-01 15:11:31.581,1.3E-09,-3.8E-09
,,,2022-12-01 15:11:32.228,2.3E-09,-1.3E-09
,,,2022-12-01 15:11:32.878,3.3E-09,-1.7E-09
,,,2022-12-01 15:11:33.514,1.4E-09,-2.3E-09
,,,2022-12-01 15:11:34.163,3E-09,-2E-09
,,,2022-12-01 15:11:34.831,2.5E-09,5.9E-09
,,,2022-12-01 15:11:35.476,2E-09,-1.4E-09
,,,2022-12-01 15:11:36.119,-3E-10,-1.9E-09
,,,2022-12-01 15:11:36.762,0,-5.5E-09
,,,2022-12-01 15:11:37.411,5E-10,-3.3E-09
,,,2022-12-01 15:11:38.067,3.3E-09,-3.9E-09
,,,2022-12-01 15:11:38.711,2E-10,-1.66E-08
,,,2022-12-01 15:11:39.357,2.8E-09,-5.2E-09
,,,2022-12-01 15:11:40.011,2E-10,2.94E-08
,,,2022-12-01 15:11:40.659,2E-09,3.1E-09
,,,2022-12-01 15:11:41.309,1.1E-09,-5.5E-09
,,,2022-12-01 15:11:41.955,9E-10,-4.4E-09
,,,2022-12-01 15:11:42.608,2E-09,1.1E-09
,,,2022-12-01 15:11:43.258,4.1E-09,-1.7E-09
,,,2022-12-01 15:11:43.906,-8E-10,-3.9E-09
,,,2022-12-01 15:11:44.543,1.6E-09,-3E-10
,,,2022-12-01 15:11:45.192,1.7E-09,-2.5E-09
,,,2022-12-01 15:11:45.839,1.4E-09,-4.1E-09
,,,2022-12-01 15:11:46.480,1.6E-09,-1.3E-09
,,,2022-12-01 15:11:47.126,-6E-10,-4.1E-09
,,,2022-12-01 15:11:47.775,2E-09,-3.9E-09
,,,2022-12-01 15:11:48.425,2.3E-09,-2.7E-09
,,,2022-12-01 15:11:49.074,4.5E-09,-1.7E-09
,,,2022-12-01 15:11:49.725,3.4E-09,0
,,,2022-12-01 15:11:50.373,6E-10,-5.9E-09
,,,2022-12-01 15:11:51.022,1.7E-09,-3.3E-09
,,,2022-12-01 15:11:51.673,2.8E-09,-1.4E-09
,,,2022-12-01 15:11:52.322,8E-10,-2.7E-09
,,,2022-12-01 15:11:52.982,2.8E-09,-5E-09
,,,2022-12-01 15:11:53.622,1.7E-09,-3.6E-09
,,,2022-12-01 15:11:54.268,8E-10,2E-10
,,,2022-12-01 15:11:54.914,3.8E-09,-2E-09
,,,2022-12-01 15:11:55.566,-2E-10,-2.5E-08
,,,2022-12-01 15:11:56.215,2.3E-09,-3.1E-09
,,,2022-12-01 15:11:56.870,9E-10,-1.1E-09
,,,2022-12-01 15:11:57.520,3.4E-09,-2E-09
,,,2022-12-01 15:11:58.176,1.9E-09,-2.3E-09
,,,2022-12-01 15:11:58.827,0,-4.8E-09
,,,2022-12-01 15:11:59.471,2.5E-09,-3E-10
,,,2022-12-01 15:12:00.122,4.7E-09,-3.3E-09
,,,2022-12-01 15:12:00.778,1.6E-09,-3.6E-09
