Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-12-01 14:36:52.943,3.8E-09,7.5E-09
Serial Number:,MY60101365,,2022-12-01 14:36:53.567,2.2E-09,5.6E-09
Firmware Version:,07.31.2020012900,,2022-12-01 14:36:54.216,1.7E-09,6.4E-09
Start Time:,2022-12-01 14:36:52.943,,2022-12-01 14:36:54.899,6E-10,2.5E-09
Stop Time:,2022-12-01 14:46:52.576,,2022-12-01 14:36:55.564,5E-10,1.36E-08
Sample Period:,0.5,,2022-12-01 14:36:56.219,1.6E-09,7.8E-09
,,,2022-12-01 14:36:56.889,2.3E-09,4.1E-09
,,,2022-12-01 14:36:57.551,-3E-10,2.3E-09
,,,2022-12-01 14:36:58.195,6E-10,6.4E-09
,,,2022-12-01 14:36:58.847,1.7E-09,9.5E-09
,,,2022-12-01 14:36:59.511,5E-10,3.3E-09
,,,2022-12-01 14:37:00.157,2.2E-09,3E-09
,,,2022-12-01 14:37:00.799,9.9E+37,4.1E-09
,,,2022-12-01 14:37:01.452,8E-10,-3.9E-09
,,,2022-12-01 14:37:02.102,1.9E-09,1.1E-09
,,,2022-12-01 14:37:02.754,5E-10,2.3E-09
,,,2022-12-01 14:37:03.415,2E-09,4.4E-09
,,,2022-12-01 14:37:04.062,2.2E-09,5.6E-09
,,,2022-12-01 14:37:04.709,2.7E-09,5.8E-09
,,,2022-12-01 14:37:05.356,2.2E-09,5.3E-09
,,,2022-12-01 14:37:06.006,3.6E-09,7E-09
,,,2022-12-01 14:37:06.647,1.1E-09,3.8E-09
,,,2022-12-01 14:37:07.300,4.1E-09,6.9E-09
,,,2022-12-01 14:37:07.942,1.7E-09,5E-09
,,,2022-12-01 14:37:08.592,4.1E-09,9.8E-09
,,,2022-12-01 14:37:09.241,2.7E-09,4.7E-09
,,,2022-12-01 14:37:09.888,1.4E-09,2.5E-09
,,,2022-12-01 14:37:10.563,3.6E-09,7E-09
,,,2022-12-01 14:37:11.207,-2E-10,5.2E-09
,,,2022-12-01 14:37:11.854,5E-10,4.7E-09
,,,2022-12-01 14:37:12.496,2.8E-09,5.5E-09
,,,2022-12-01 14:37:13.143,2.3E-09,4.7E-09
,,,2022-12-01 14:37:13.787,2.7E-09,7.7E-09
,,,2022-12-01 14:37:14.437,3.3E-09,6.7E-09
,,,2022-12-01 14:37:15.086,-2E-10,-4.7E-09
,,,2022-12-01 14:37:15.741,2.2E-09,5E-09
,,,2022-12-01 14:37:16.390,2.5E-09,5.3E-09
,,,2022-12-01 14:37:17.051,9E-10,3.9E-09
,,,2022-12-01 14:37:17.699,3.1E-09,6.7E-09
,,,2022-12-01 14:37:18.355,3.8E-09,5.3E-09
,,,2022-12-01 14:37:19.008,2.5E-09,5.6E-09
,,,2022-12-01 14:37:19.651,9.9E+37,6.4E-09
,,,2022-12-01 14:37:20.304,2.3E-09,7.5E-09
,,,2022-12-01 14:37:20.960,2.3E-09,2.8E-09
