Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-31 13:48:22.805,0.019414,0.058154
Serial Number:,MY60101365,,2022-10-31 13:48:23.306,0.018075,0.058154
Firmware Version:,07.31.2020012900,,2022-10-31 13:48:23.805,0.017406,0.054806
Start Time:,2022-10-31 13:48:22.805,,2022-10-31 13:48:24.305,0.015397,0.054806
Stop Time:,2022-10-31 13:58:22.805,,2022-10-31 13:48:24.805,0.016067,0.05648
Sample Period:,0.5,,2022-10-31 13:48:25.306,0.015397,0.05648
,,,2022-10-31 13:48:25.805,0.016736,0.05648
,,,2022-10-31 13:48:26.305,0.018075,0.05648
,,,2022-10-31 13:48:26.805,0.018075,0.05648
,,,2022-10-31 13:48:27.306,0.015397,0.054806
,,,2022-10-31 13:48:27.805,0.018075,0.058154
,,,2022-10-31 13:48:28.305,0.015397,0.051459
,,,2022-10-31 13:48:28.805,0.020753,0.05648
,,,2022-10-31 13:48:29.305,0.020753,0.054806
,,,2022-10-31 13:48:29.805,0.018075,0.054806
,,,2022-10-31 13:48:30.306,0.014728,0.061501
,,,2022-10-31 13:48:30.805,0.015397,0.05648
,,,2022-10-31 13:48:31.305,0.015397,0.059827
,,,2022-10-31 13:48:31.804,0.014059,0.05648
,,,2022-10-31 13:48:32.304,0.016067,0.053133
,,,2022-10-31 13:48:32.804,0.016736,0.058154
,,,2022-10-31 13:48:33.305,0.020753,0.051459
,,,2022-10-31 13:48:33.805,0.017406,0.05648
,,,2022-10-31 13:48:34.306,0.018745,0.053133
,,,2022-10-31 13:48:34.806,0.018745,0.058154
,,,2022-10-31 13:48:35.305,0.016736,0.058154
,,,2022-10-31 13:48:35.805,0.018075,0.053133
,,,2022-10-31 13:48:36.307,0.016736,0.058154
,,,2022-10-31 13:48:36.805,0.016067,0.059827
,,,2022-10-31 13:48:37.305,0.020084,0.063175
,,,2022-10-31 13:48:37.805,0.020084,0.05648
,,,2022-10-31 13:48:38.305,0.014059,0.054806
,,,2022-10-31 13:48:38.807,0.014728,0.059827
,,,2022-10-31 13:48:39.306,0.014059,0.061501
,,,2022-10-31 13:48:39.807,0.018745,0.054806
,,,2022-10-31 13:48:40.306,0.018745,0.05648
,,,2022-10-31 13:48:40.805,0.014059,0.053133
,,,2022-10-31 13:48:41.307,0.020084,0.058154
,,,2022-10-31 13:48:41.806,0.016067,0.05648
,,,2022-10-31 13:48:42.305,0.016736,0.05648
,,,2022-10-31 13:48:42.805,0.018075,0.05648
,,,2022-10-31 13:48:43.305,0.019414,0.054806
,,,2022-10-31 13:48:43.805,0.019414,0.058154
,,,2022-10-31 13:48:44.305,0.018075,0.059827
,,,2022-10-31 13:48:44.805,0.016736,0.061501
,,,2022-10-31 13:48:45.305,0.016736,0.061501
,,,2022-10-31 13:48:45.806,0.014728,0.059827
,,,2022-10-31 13:48:46.306,0.017406,0.054806
,,,2022-10-31 13:48:46.806,0.017406,0.053133
,,,2022-10-31 13:48:47.305,0.015397,0.058154
,,,2022-10-31 13:48:47.805,0.014059,0.059827
,,,2022-10-31 13:48:48.306,0.018745,0.058154
,,,2022-10-31 13:48:48.806,0.018075,0.058154
,,,2022-10-31 13:48:49.305,0.018075,0.058154
,,,2022-10-31 13:48:49.805,0.014728,0.058154
