Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-20 15:40:35.037,0.032208,0.017799
Serial Number:,MY60101365,,2022-10-20 15:40:35.537,0.032208,0.014117
Firmware Version:,07.31.2020012900,,2022-10-20 15:40:36.037,0.030367,0.018535
Start Time:,2022-10-20 15:40:35.037,,2022-10-20 15:40:36.537,0.036259,0.014485
Stop Time:,2022-10-20 15:50:35.036,,2022-10-20 15:40:37.037,0.029631,0.016326
Sample Period:,0.5,,2022-10-20 15:40:37.536,0.029631,0.018167
,,,2022-10-20 15:40:38.036,0.032208,0.020744
,,,2022-10-20 15:40:38.536,0.031472,0.01743
,,,2022-10-20 15:40:39.037,0.030367,0.01964
,,,2022-10-20 15:40:39.537,0.036627,0.015589
,,,2022-10-20 15:40:40.037,0.036995,0.01743
,,,2022-10-20 15:40:40.537,0.028895,0.017062
,,,2022-10-20 15:40:41.037,0.03184,0.01743
,,,2022-10-20 15:40:41.536,0.030367,0.021112
,,,2022-10-20 15:40:42.037,0.034786,0.016694
,,,2022-10-20 15:40:42.538,0.035154,0.017799
,,,2022-10-20 15:40:43.037,0.028895,0.017799
,,,2022-10-20 15:40:43.537,0.031104,0.01964
,,,2022-10-20 15:40:44.038,0.031472,0.01964
,,,2022-10-20 15:40:44.538,0.034049,0.015958
,,,2022-10-20 15:40:45.037,0.03184,0.016326
,,,2022-10-20 15:40:45.537,0.035522,0.01964
,,,2022-10-20 15:40:46.037,0.03184,0.01743
,,,2022-10-20 15:40:46.537,0.033313,0.018903
,,,2022-10-20 15:40:47.037,0.032945,0.018167
,,,2022-10-20 15:40:47.537,0.034786,0.015589
,,,2022-10-20 15:40:48.038,0.030736,0.017799
,,,2022-10-20 15:40:48.537,0.031104,0.021112
,,,2022-10-20 15:40:49.037,0.029999,0.018535
,,,2022-10-20 15:40:49.538,0.034049,0.018535
,,,2022-10-20 15:40:50.037,0.023372,0.020376
,,,2022-10-20 15:40:50.537,0.029631,0.01743
,,,2022-10-20 15:40:51.036,0.030367,0.019271
,,,2022-10-20 15:40:51.536,0.030736,0.017799
,,,2022-10-20 15:40:52.036,0.032945,0.020008
,,,2022-10-20 15:40:52.536,0.029631,0.015589
,,,2022-10-20 15:40:53.036,0.029631,0.016326
,,,2022-10-20 15:40:53.537,0.034786,0.019271
,,,2022-10-20 15:40:54.037,0.029999,0.01964
,,,2022-10-20 15:40:54.539,0.032945,0.017062
,,,2022-10-20 15:40:55.038,0.029263,0.017799
,,,2022-10-20 15:40:55.536,0.030736,0.018167
,,,2022-10-20 15:40:56.038,0.032208,0.015589
,,,2022-10-20 15:40:56.539,0.034049,0.018167
