Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-22 14:52:08.886,-0.068619,-0.087029
Serial Number:,MY60101365,,2022-11-22 14:52:09.496,-0.068619,-0.130544
Firmware Version:,<Unknown Revision>,,2022-11-22 14:52:11.185,-0.058577,-0.132218
Start Time:,2022-11-22 14:52:08.886,,2022-11-22 14:52:11.835,-0.095397,-0.17908
Stop Time:,2022-11-22 15:02:08.356,,2022-11-22 14:52:12.449,-0.090377,-0.061925
Sample Period:,0.5,,2022-11-22 14:52:13.061,-0.041841,-0.078661
,,,2022-11-22 14:52:13.672,-0.045188,-0.07364
,,,2022-11-22 14:52:14.284,-0.082008,-0.167364
,,,2022-11-22 14:52:14.897,-0.105439,-0.155649
,,,2022-11-22 14:52:15.508,-0.040167,-0.103766
,,,2022-11-22 14:52:16.118,-0.122176,-0.167364
,,,2022-11-22 14:52:16.730,-0.093724,-0.093724
,,,2022-11-22 14:52:17.345,-0.053556,-0.090377
,,,2022-11-22 14:52:17.954,-0.088703,-0.07364
,,,2022-11-22 14:52:18.582,-0.048536,-0.12887
,,,2022-11-22 14:52:19.198,-0.066946,-0.100418
,,,2022-11-22 14:52:19.817,-0.107113,-0.087029
,,,2022-11-22 14:52:20.431,-0.088703,-0.11046
,,,2022-11-22 14:52:21.041,-0.088703,-0.148954
,,,2022-11-22 14:52:21.651,-0.097071,-0.078661
,,,2022-11-22 14:52:22.271,-0.075314,-0.083682
,,,2022-11-22 14:52:22.886,-0.085356,-0.107113
,,,2022-11-22 14:52:23.496,-0.066946,-0.152301
,,,2022-11-22 14:52:24.105,-0.05523,-0.12887
,,,2022-11-22 14:52:24.715,-0.078661,-0.098745
,,,2022-11-22 14:52:25.325,-0.080335,-0.14728
,,,2022-11-22 14:52:25.934,-0.056904,-0.115481
,,,2022-11-22 14:52:26.544,-0.076987,-0.135565
,,,2022-11-22 14:52:27.153,-0.105439,-0.143933
,,,2022-11-22 14:52:27.762,-0.048536,-0.102092
,,,2022-11-22 14:52:28.374,-0.050209,-0.132218
,,,2022-11-22 14:52:28.984,-0.07364,-0.09205
,,,2022-11-22 14:52:29.594,-0.071967,-0.167364
,,,2022-11-22 14:52:30.200,-0.035146,-0.080335
,,,2022-11-22 14:52:30.813,-0.100418,-0.14728
,,,2022-11-22 14:52:31.421,-0.07364,-0.160669
,,,2022-11-22 14:52:32.033,-0.056904,-0.088703
,,,2022-11-22 14:52:32.645,-0.061925,-0.117155
,,,2022-11-22 14:52:33.254,-0.061925,-0.108787
,,,2022-11-22 14:52:33.876,-0.100418,-0.133891
,,,2022-11-22 14:52:34.487,-0.035146,-0.12887
,,,2022-11-22 14:52:35.101,-0.058577,-0.148954
,,,2022-11-22 14:52:35.709,-0.05523,-0.071967
,,,2022-11-22 14:52:36.332,-0.090377,-0.164017
,,,2022-11-22 14:52:36.951,-0.083682,-0.135565
,,,2022-11-22 14:52:37.559,-0.05523,-0.093724
,,,2022-11-22 14:52:38.194,-0.043515,-0.210879
,,,2022-11-22 14:52:38.809,-0.066946,9.9E+37
,,,2022-11-22 14:52:39.440,-0.076987,-0.113808
,,,2022-11-22 14:52:40.052,-0.033473,-0.102092
