Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-23 09:08:29.848,-0.16736,-0.071967
Serial Number:,MY60101365,,2022-11-23 09:08:30.465,-0.11715,-0.061925
Firmware Version:,<Unknown Revision>,,2022-11-23 09:08:31.082,-0.14393,-0.07364
Start Time:,2022-11-23 09:08:29.848,,2022-11-23 09:08:31.698,-0.11381,-0.082008
Stop Time:,2022-11-23 09:18:29.639,,2022-11-23 09:08:32.315,-0.07029,-0.127197
Sample Period:,0.5,,2022-11-23 09:08:32.967,-0.07364,-0.090377
,,,2022-11-23 09:08:33.580,-0.21423,-0.066946
,,,2022-11-23 09:08:34.210,-0.08368,-0.065272
,,,2022-11-23 09:08:34.833,-0.13724,-0.066946
,,,2022-11-23 09:08:35.474,-0.08033,-0.093724
,,,2022-11-23 09:08:36.091,-0.11715,-0.118828
,,,2022-11-23 09:08:36.708,-0.10042,-0.085356
,,,2022-11-23 09:08:37.325,-0.11715,-0.127197
,,,2022-11-23 09:08:37.939,-0.19749,-0.07364
,,,2022-11-23 09:08:38.552,-0.1205,-0.100418
,,,2022-11-23 09:08:39.164,-0.14059,-0.105439
,,,2022-11-23 09:08:39.778,-0.06025,-0.060251
,,,2022-11-23 09:08:40.393,-0.19079,-0.063598
,,,2022-11-23 09:08:41.005,-0.10377,-0.100418
,,,2022-11-23 09:08:41.616,-0.14728,-0.095397
,,,2022-11-23 09:08:42.228,-0.17071,-0.083682
,,,2022-11-23 09:08:42.845,-0.11046,-0.071967
,,,2022-11-23 09:08:43.458,-0.16736,-0.102092
,,,2022-11-23 09:08:44.071,-0.1272,-0.076987
,,,2022-11-23 09:08:44.682,-0.16402,-0.09205
,,,2022-11-23 09:08:45.297,-0.13389,-0.087029
,,,2022-11-23 09:08:45.909,-0.09372,-0.085356
,,,2022-11-23 09:08:46.521,-0.10377,-0.065272
,,,2022-11-23 09:08:47.135,-0.10042,-0.087029
,,,2022-11-23 09:08:47.745,-0.11381,-0.060251
,,,2022-11-23 09:08:48.367,-0.14059,-0.060251
,,,2022-11-23 09:08:48.980,-0.14728,-0.075314
,,,2022-11-23 09:08:49.596,-0.15397,-0.066946
,,,2022-11-23 09:08:50.208,-0.22092,-0.113808
,,,2022-11-23 09:08:50.822,-0.13724,-0.09205
,,,2022-11-23 09:08:51.436,-0.01674,-0.065272
,,,2022-11-23 09:08:52.047,-0.15732,-0.100418
,,,2022-11-23 09:08:52.660,-0.14059,-0.088703
,,,2022-11-23 09:08:53.277,-0.08368,-0.066946
,,,2022-11-23 09:08:53.910,-0.13724,-0.065272
,,,2022-11-23 09:08:54.523,-0.10042,-0.085356
,,,2022-11-23 09:08:55.137,-0.11046,-0.076987
,,,2022-11-23 09:08:55.749,-0.15397,-0.07364
,,,2022-11-23 09:08:56.362,-0.13054,-0.083682
,,,2022-11-23 09:08:56.974,-0.14059,-0.088703
,,,2022-11-23 09:08:57.585,-0.1272,-0.076987
,,,2022-11-23 09:08:58.198,-0.1205,-0.07364
,,,2022-11-23 09:08:58.817,-0.14728,-0.066946
,,,2022-11-23 09:08:59.441,-0.08703,-0.105439
,,,2022-11-23 09:09:00.058,-0.12385,-0.087029
,,,2022-11-23 09:09:00.674,-0.1205,-0.065272
,,,2022-11-23 09:09:01.287,-0.11381,-0.09205
,,,2022-11-23 09:09:01.899,-0.1272,-0.103766
,,,2022-11-23 09:09:02.510,-0.1272,-0.108787
,,,2022-11-23 09:09:03.124,-0.15397,-0.066946
,,,2022-11-23 09:09:03.736,-0.19414,-0.075314
,,,2022-11-23 09:09:04.356,-0.14393,-0.066946
,,,2022-11-23 09:09:04.973,-0.10711,-0.065272
,,,2022-11-23 09:09:05.585,-0.1272,-0.066946
,,,2022-11-23 09:09:06.200,-0.10042,-0.09205
,,,2022-11-23 09:09:06.825,-0.07699,-0.080335
,,,2022-11-23 09:09:07.439,-0.10042,-0.078661
,,,2022-11-23 09:09:08.054,-0.11381,-0.078661
,,,2022-11-23 09:09:08.672,-0.11715,-0.097071
,,,2022-11-23 09:09:09.285,-0.13724,-0.058577
,,,2022-11-23 09:09:09.922,-0.15063,-0.063598
,,,2022-11-23 09:09:10.538,-0.13054,-0.063598
,,,2022-11-23 09:09:11.729,-0.1205,-0.078661
,,,2022-11-23 09:09:12.351,-0.11046,-0.088703
,,,2022-11-23 09:09:13.007,-0.13054,-0.108787
,,,2022-11-23 09:09:13.645,-0.12385,-0.060251
,,,2022-11-23 09:09:14.257,-0.15397,-0.07364
,,,2022-11-23 09:09:14.869,-0.14059,-0.105439
,,,2022-11-23 09:09:15.513,-0.14393,-0.070293
,,,2022-11-23 09:09:16.125,-0.13054,-0.103766
,,,2022-11-23 09:09:16.736,-0.13389,-0.080335
,,,2022-11-23 09:09:17.348,-0.14393,-0.068619
,,,2022-11-23 09:09:17.962,-0.13389,-0.071967
,,,2022-11-23 09:09:18.573,-0.16402,-0.095397
,,,2022-11-23 09:09:19.185,-0.11381,-0.097071
,,,2022-11-23 09:09:19.799,-0.12385,-0.080335
,,,2022-11-23 09:09:20.412,-0.08033,-0.07364
,,,2022-11-23 09:09:21.024,-0.11046,-0.115481
,,,2022-11-23 09:09:21.636,-0.20084,-0.066946
,,,2022-11-23 09:09:22.249,-0.13724,-0.098745
,,,2022-11-23 09:09:22.861,-0.09707,-0.083682
,,,2022-11-23 09:09:23.473,-0.16402,-0.070293
,,,2022-11-23 09:09:24.084,-0.1205,-0.102092
,,,2022-11-23 09:09:24.698,-0.14393,-0.070293
,,,2022-11-23 09:09:25.311,-0.13054,-0.088703
,,,2022-11-23 09:09:25.929,-0.13054,-0.071967
,,,2022-11-23 09:09:26.540,-0.17741,-0.093724
,,,2022-11-23 09:09:27.151,-0.13054,-0.075314
,,,2022-11-23 09:09:27.762,-0.16402,-0.061925
,,,2022-11-23 09:09:28.376,-0.1272,-0.063598
,,,2022-11-23 09:09:28.988,-0.1272,-0.098745
,,,2022-11-23 09:09:29.601,-0.14059,-0.088703
,,,2022-11-23 09:09:30.214,-0.10377,-0.063598
,,,2022-11-23 09:09:30.827,-0.13724,-0.061925
,,,2022-11-23 09:09:31.474,-0.07699,-0.078661
,,,2022-11-23 09:09:32.086,-0.09707,-0.098745
,,,2022-11-23 09:09:32.697,-0.16067,-0.120502
,,,2022-11-23 09:09:33.314,-0.07364,-0.090377
,,,2022-11-23 09:09:33.930,-0.14393,-0.088703
,,,2022-11-23 09:09:34.543,-0.13054,-0.068619
,,,2022-11-23 09:09:35.155,-0.17741,-0.11046
,,,2022-11-23 09:09:35.766,-0.10042,-0.102092
,,,2022-11-23 09:09:36.379,-0.14059,-0.105439
,,,2022-11-23 09:09:36.994,-0.08033,-0.076987
,,,2022-11-23 09:09:37.607,-0.13724,-0.085356
,,,2022-11-23 09:09:38.222,-0.11381,-0.060251
,,,2022-11-23 09:09:38.833,-0.14393,-0.082008
,,,2022-11-23 09:09:39.448,-0.15063,-0.056904
,,,2022-11-23 09:09:40.067,-0.21757,-0.082008
,,,2022-11-23 09:09:40.683,-0.14393,-0.080335
,,,2022-11-23 09:09:41.296,-0.15063,-0.100418
,,,2022-11-23 09:09:41.907,-0.15397,-0.065272
,,,2022-11-23 09:09:42.520,-0.10377,-0.058577
,,,2022-11-23 09:09:43.132,-0.11381,-0.108787
,,,2022-11-23 09:09:43.742,-0.10377,-0.102092
,,,2022-11-23 09:09:44.356,-0.15732,-0.103766
,,,2022-11-23 09:09:44.968,-0.1272,-0.085356
,,,2022-11-23 09:09:45.580,-0.16067,-0.09205
,,,2022-11-23 09:09:46.199,-0.08703,-0.061925
,,,2022-11-23 09:09:46.810,-0.11046,-0.066946
,,,2022-11-23 09:09:47.421,-0.15063,-0.087029
,,,2022-11-23 09:09:48.035,-0.03682,-0.058577
,,,2022-11-23 09:09:48.648,-0.13724,-0.100418
,,,2022-11-23 09:09:49.259,-0.09707,-0.107113
,,,2022-11-23 09:09:49.873,-0.14059,-0.105439
,,,2022-11-23 09:09:50.488,-0.17406,-0.068619
,,,2022-11-23 09:09:51.099,-0.11381,-0.060251
,,,2022-11-23 09:09:51.718,-0.1272,-0.07364
,,,2022-11-23 09:09:52.331,-0.09707,-0.095397
,,,2022-11-23 09:09:52.947,-0.1272,-0.071967
,,,2022-11-23 09:09:53.559,-0.11381,-0.061925
