Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-09 16:07:14.897,-0.14393,-0.16067
Serial Number:,MY60101365,,2022-11-09 16:07:15.522,-0.27782,-0.19414
Firmware Version:,07.31.2020012900,,2022-11-09 16:07:16.167,-0.16067,-0.1205
Start Time:,2022-11-09 16:07:14.897,,2022-11-09 16:07:16.834,-0.20418,-0.14059
Stop Time:,2022-11-09 16:17:14.763,,2022-11-09 16:07:17.530,-0.18075,-0.11046
Sample Period:,0.5,,2022-11-09 16:07:18.187,-0.18745,-0.19749
,,,2022-11-09 16:07:18.837,-0.16736,-0.16736
,,,2022-11-09 16:07:19.499,-0.25105,-0.15397
,,,2022-11-09 16:07:20.158,-0.17071,-0.14059
,,,2022-11-09 16:07:20.816,-0.19079,-0.17071
,,,2022-11-09 16:07:21.463,-0.25439,-0.17071
,,,2022-11-09 16:07:22.115,-0.18745,-0.10377
,,,2022-11-09 16:07:22.783,-0.29791,-0.17071
,,,2022-11-09 16:07:23.427,-0.20084,-0.13389
,,,2022-11-09 16:07:24.092,-0.21757,-0.16067
,,,2022-11-09 16:07:24.724,-0.20753,-0.18075
,,,2022-11-09 16:07:25.379,-0.18745,-0.16736
,,,2022-11-09 16:07:26.031,-0.22427,-0.1272
,,,2022-11-09 16:07:26.681,-0.16402,-0.1272
,,,2022-11-09 16:07:27.338,-0.16736,-0.19079
,,,2022-11-09 16:07:27.988,-0.17406,-0.08368
,,,2022-11-09 16:07:28.635,-0.1205,-0.16736
,,,2022-11-09 16:07:29.284,-0.16402,-0.15732
,,,2022-11-09 16:07:29.934,-0.1841,-0.14393
,,,2022-11-09 16:07:30.591,-0.23096,-0.10711
,,,2022-11-09 16:07:31.267,-0.19414,-0.20418
,,,2022-11-09 16:07:31.924,-0.20418,-0.19079
,,,2022-11-09 16:07:32.576,-0.19749,-0.13724
,,,2022-11-09 16:07:33.234,-0.15063,-0.15063
,,,2022-11-09 16:07:33.888,-0.23096,-0.15063
,,,2022-11-09 16:07:34.541,-0.18075,-0.20418
,,,2022-11-09 16:07:35.207,-0.15397,-0.09707
,,,2022-11-09 16:07:35.861,-0.15063,-0.16067
,,,2022-11-09 16:07:36.508,-0.17406,-0.10377
,,,2022-11-09 16:07:37.157,-0.19749,-0.14728
,,,2022-11-09 16:07:37.822,-0.21088,-0.15397
,,,2022-11-09 16:07:38.477,-0.23096,-0.18745
,,,2022-11-09 16:07:39.129,-0.13054,-0.13724
,,,2022-11-09 16:07:39.790,-0.1841,-0.13389
,,,2022-11-09 16:07:40.442,-0.11046,-0.1205
,,,2022-11-09 16:07:41.100,-0.21423,-0.1841
,,,2022-11-09 16:07:41.745,-0.1841,-0.11046
,,,2022-11-09 16:07:42.403,-0.13724,-0.08033
,,,2022-11-09 16:07:43.065,-0.19749,-0.13724
,,,2022-11-09 16:07:43.725,-0.13389,-0.15063
,,,2022-11-09 16:07:44.375,-0.241,-0.15732
,,,2022-11-09 16:07:45.036,-0.20418,-0.13054
,,,2022-11-09 16:07:45.689,-0.20753,-0.17741
,,,2022-11-09 16:07:46.345,-0.21088,-0.06695
,,,2022-11-09 16:07:46.990,-0.22762,-0.23431
,,,2022-11-09 16:07:47.646,-0.19414,-0.16067
,,,2022-11-09 16:07:48.303,-0.19414,-0.13054
,,,2022-11-09 16:07:48.958,-0.16067,-0.17071
,,,2022-11-09 16:07:49.605,-0.19749,-0.11046
,,,2022-11-09 16:07:50.260,-0.16402,-0.14393
,,,2022-11-09 16:07:50.912,-0.26778,-0.15397
,,,2022-11-09 16:07:51.569,-0.15732,-0.15397
,,,2022-11-09 16:07:52.232,-0.22427,-0.16067
,,,2022-11-09 16:07:52.897,-0.21088,-0.20753
,,,2022-11-09 16:07:53.552,-0.20753,-0.15397
,,,2022-11-09 16:07:54.209,-0.21088,-0.15732
,,,2022-11-09 16:07:54.880,-0.20418,-0.13724
,,,2022-11-09 16:07:55.534,-0.13054,-0.23431
,,,2022-11-09 16:07:56.206,-0.14728,-0.23431
,,,2022-11-09 16:07:56.888,-0.17406,-0.19414
,,,2022-11-09 16:07:57.545,-0.26778,-0.11715
,,,2022-11-09 16:07:58.212,-0.241,-0.13389
,,,2022-11-09 16:07:58.868,-0.1841,-0.15732
,,,2022-11-09 16:07:59.522,-0.23096,-0.1841
,,,2022-11-09 16:08:00.178,-0.17741,-0.14393
,,,2022-11-09 16:08:00.850,-0.16067,-0.15397
,,,2022-11-09 16:08:01.500,-0.16736,-0.18745
,,,2022-11-09 16:08:02.145,-0.20418,-0.16736
,,,2022-11-09 16:08:02.800,-0.21423,-0.15397
,,,2022-11-09 16:08:03.468,-0.11715,-0.11046
,,,2022-11-09 16:08:04.145,-0.19079,-0.10711
,,,2022-11-09 16:08:04.800,-0.19079,-0.10711
,,,2022-11-09 16:08:05.452,-0.19079,-0.21423
,,,2022-11-09 16:08:06.110,-0.16067,-0.18075
,,,2022-11-09 16:08:06.765,-0.15063,-0.09707
,,,2022-11-09 16:08:07.415,-0.14728,-0.15397
,,,2022-11-09 16:08:08.065,-0.19079,-0.08703
,,,2022-11-09 16:08:08.724,-0.1841,-0.09038
,,,2022-11-09 16:08:09.382,-0.21423,-0.18075
,,,2022-11-09 16:08:10.033,-0.21423,-0.22762
,,,2022-11-09 16:08:10.689,-0.21088,-0.18075
,,,2022-11-09 16:08:11.322,-0.18075,-0.11381
,,,2022-11-09 16:08:11.977,-0.26109,-0.1272
,,,2022-11-09 16:08:12.632,-0.14393,-0.21757
,,,2022-11-09 16:08:13.282,-0.14393,-0.1205
,,,2022-11-09 16:08:13.949,-0.1841,-0.21757
,,,2022-11-09 16:08:14.614,-0.11381,-0.17071
,,,2022-11-09 16:08:15.267,-0.18745,-0.14059
,,,2022-11-09 16:08:15.924,-0.01004,-0.0569
,,,2022-11-09 16:08:16.563,-0.14059,-0.14059
,,,2022-11-09 16:08:17.219,-0.19079,-0.1205
,,,2022-11-09 16:08:17.895,-0.25439,-0.13724
,,,2022-11-09 16:08:18.555,-0.21757,-0.19079
,,,2022-11-09 16:08:19.211,-0.21423,-0.17406
