Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Analog Channels,,,
Model:,MSO-X 4154A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY60101365,,-2.5E-08,1.04602513602003E-05,-0.000261506284005009,
Firmware Version:,07.31.2020012900,,-2.4921875E-08,-0.000146443519042805,-0.000366108797607012,
Start Time:,2022-09-20 15:10:30.827,,-2.484375E-08,-0.000376569048967212,-0.000407949803047813,
Capture#:,297,,-2.4765625E-08,-0.000575313824811019,-0.000376569048967212,
,,,-2.46875E-08,-0.000627615081612021,-0.00031380754080601,
,,,-2.4609375E-08,-0.000345188294886611,-0.000282426786725409,
,,,-2.453125E-08,7.32217595214024E-05,-0.000345188294886611,
,,,-2.4453125E-08,0.000407949803047813,-0.000397489551687613,
,,,-2.4375E-08,0.000564853573450819,-0.000366108797607012,
,,,-2.4296875E-08,0.000439330557128415,-0.000188284524483606,
,,,-2.421875E-08,0.000156903770403005,0.000167364021763206,
,,,-2.4140625E-08,-3.1380754080601E-05,0.000491631813929416,
,,,-2.40625E-08,-5.23012568010017E-05,0.000669456087052822,
,,,-2.3984375E-08,0.000104602513602003,0.000669456087052822,
,,,-2.390625E-08,0.000366108797607012,0.000460251059848815,
,,,-2.3828125E-08,0.000523012568010017,0.000219665278564207,
,,,-2.375E-08,0.000491631813929416,3.1380754080601E-05,
,,,-2.3671875E-08,0.000282426786725409,-9.41422622418031E-05,
,,,-2.359375E-08,-9.41422622418031E-05,-0.000146443519042805,
,,,-2.3515625E-08,-0.000407949803047813,-0.000135983267682604,
,,,-2.34375E-08,-0.000481171562569216,-7.32217595214024E-05,
,,,-2.3359375E-08,-0.000271966535365209,2.09205027204007E-05,
,,,-2.328125E-08,0.000156903770403005,0.000115062764962204,
,,,-2.3203125E-08,0.00060669457889162,0.000177824273123406,
,,,-2.3125E-08,0.000690376589773223,0.000156903770403005,
,,,-2.3046875E-08,0.000502092065289617,4.18410054408014E-05,
,,,-2.296875E-08,0.000209205027204007,-7.32217595214024E-05,
,,,-2.2890625E-08,0,-0.000146443519042805,
,,,-2.28125E-08,0.000188284524483606,-1.04602513602003E-05,
,,,-2.2734375E-08,0.000523012568010017,0.000282426786725409,
,,,-2.265625E-08,0.000711297092493624,0.000533472819370218,
,,,-2.2578125E-08,0.00059623432753142,0.00059623432753142,
,,,-2.25E-08,0.000115062764962204,0.00031380754080601,
,,,-2.2421875E-08,-0.000376569048967212,-0.000366108797607012,
,,,-2.234375E-08,-0.000533472819370218,-0.00092050211969763,
,,,-2.2265625E-08,-0.000366108797607012,-0.00110878664418124,
,,,-2.21875E-08,7.32217595214024E-05,-0.000815899606095627,
,,,-2.2109375E-08,0.000470711311209016,-4.18410054408014E-05,
,,,-2.203125E-08,0.000564853573450819,0.000627615081612021,
,,,-2.1953125E-08,0.000449790808488615,0.00091004186833743,
,,,-2.1875E-08,0.000198744775843807,0.000763598349294625,
,,,-2.1796875E-08,-5.23012568010017E-05,0.000230125529924408,
