Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-24 10:37:31.438,0.072132,0.017586
Serial Number:,MY60101365,,2022-10-24 10:37:48.362,0.065437,0.016917
Firmware Version:,07.31.2020012900,,2022-10-24 10:37:48.984,0.066107,0.016917
Start Time:,2022-10-24 10:37:48.362,,2022-10-24 10:37:49.615,9.9E+37,9.9E+37
Stop Time:,2022-10-24 10:47:48.218,,2022-10-24 10:37:49.733,0.066107,0.017586
Sample Period:,0.5,,2022-10-24 10:37:50.365,0.070793,0.018256
,,,2022-10-24 10:37:50.994,0.070123,0.018925
,,,2022-10-24 10:37:51.662,0.068785,0.016247
,,,2022-10-24 10:37:52.285,0.072801,0.016917
,,,2022-10-24 10:37:52.912,0.072132,0.016917
,,,2022-10-24 10:37:53.539,0.073471,0.015578
,,,2022-10-24 10:37:54.172,0.07481,0.017586
,,,2022-10-24 10:37:54.798,0.068115,0.015578
,,,2022-10-24 10:37:55.426,0.063429,0.015578
,,,2022-10-24 10:37:56.074,0.071462,0.016917
,,,2022-10-24 10:37:56.711,0.068785,0.014909
,,,2022-10-24 10:37:57.365,0.070793,0.014909
,,,2022-10-24 10:37:58.027,0.062759,0.016917
,,,2022-10-24 10:37:58.695,0.070793,0.018925
,,,2022-10-24 10:37:59.318,0.067446,0.015578
,,,2022-10-24 10:37:59.970,0.070123,0.015578
,,,2022-10-24 10:38:00.626,0.072132,0.016247
,,,2022-10-24 10:38:01.267,0.067446,0.016247
,,,2022-10-24 10:38:01.927,0.075479,0.020934
,,,2022-10-24 10:38:02.569,0.069454,0.017586
,,,2022-10-24 10:38:03.211,0.07414,0.015578
,,,2022-10-24 10:38:03.923,0.067446,0.018256
,,,2022-10-24 10:38:04.583,0.068785,0.018925
,,,2022-10-24 10:38:05.221,0.072132,0.016917
,,,2022-10-24 10:38:05.875,0.070793,0.017586
,,,2022-10-24 10:38:06.527,0.065437,0.016247
,,,2022-10-24 10:38:07.177,0.068785,0.018256
,,,2022-10-24 10:38:07.823,0.065437,0.015578
,,,2022-10-24 10:38:08.482,0.070123,0.017586
,,,2022-10-24 10:38:09.134,0.073471,0.016917
,,,2022-10-24 10:38:09.786,0.066776,0.016917
,,,2022-10-24 10:38:10.434,0.065437,0.016917
