Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-24 10:57:10.574,0.061421,0.015578
Serial Number:,MY60101365,,2022-10-24 10:57:11.244,0.058743,0.016247
Firmware Version:,07.31.2020012900,,2022-10-24 10:57:11.876,0.060751,0.016917
Start Time:,2022-10-24 10:57:10.574,,2022-10-24 10:57:12.539,0.060082,0.018256
Stop Time:,2022-10-24 11:07:10.353,,2022-10-24 10:57:13.200,0.056734,0.016247
Sample Period:,0.5,,2022-10-24 10:57:13.846,0.056734,0.016917
,,,2022-10-24 10:57:14.499,0.063429,0.016247
,,,2022-10-24 10:57:15.165,0.063429,0.018256
,,,2022-10-24 10:57:15.809,0.060082,0.018256
,,,2022-10-24 10:57:16.456,0.059412,0.017586
,,,2022-10-24 10:57:17.104,0.056065,0.018925
,,,2022-10-24 10:57:17.760,0.055395,0.016917
,,,2022-10-24 10:57:18.404,0.056065,0.016917
,,,2022-10-24 10:57:19.065,0.058073,0.018925
,,,2022-10-24 10:57:19.716,0.057404,0.015578
,,,2022-10-24 10:57:20.361,0.04937,0.018256
,,,2022-10-24 10:57:21.006,0.060751,0.017586
,,,2022-10-24 10:57:21.650,0.056065,0.018925
,,,2022-10-24 10:57:22.307,0.056734,0.018925
,,,2022-10-24 10:57:22.954,0.056065,0.017586
,,,2022-10-24 10:57:23.612,0.056065,0.019595
,,,2022-10-24 10:57:24.270,0.059412,0.018256
,,,2022-10-24 10:57:24.918,0.058743,0.014909
,,,2022-10-24 10:57:25.581,0.060082,0.019595
,,,2022-10-24 10:57:26.226,0.055395,0.016247
,,,2022-10-24 10:57:26.867,0.056065,0.017586
,,,2022-10-24 10:57:27.510,0.055395,0.017586
,,,2022-10-24 10:57:28.161,0.06209,0.018925
,,,2022-10-24 10:57:28.813,0.066107,0.018256
,,,2022-10-24 10:57:29.461,0.06209,0.018256
,,,2022-10-24 10:57:30.109,0.053387,0.018925
,,,2022-10-24 10:57:30.761,0.059412,0.018925
,,,2022-10-24 10:57:31.408,0.058073,0.018256
,,,2022-10-24 10:57:32.057,0.058743,0.017586
,,,2022-10-24 10:57:32.710,0.060751,0.014239
,,,2022-10-24 10:57:33.407,0.058743,0.016917
,,,2022-10-24 10:57:34.053,0.061421,0.015578
,,,2022-10-24 10:57:34.732,0.058743,0.018256
,,,2022-10-24 10:57:35.390,0.057404,0.018925
,,,2022-10-24 10:57:36.033,0.060082,0.016917
,,,2022-10-24 10:57:36.676,0.059412,0.014909
,,,2022-10-24 10:57:37.308,0.052718,0.016247
,,,2022-10-24 10:57:37.961,0.050709,0.016917
,,,2022-10-24 10:57:38.620,0.058073,0.016917
,,,2022-10-24 10:57:39.273,0.058743,0.016917
,,,2022-10-24 10:57:39.924,0.056734,0.016247
,,,2022-10-24 10:57:40.573,0.057404,0.016917
,,,2022-10-24 10:57:41.232,0.056065,0.016917
,,,2022-10-24 10:57:41.904,0.054726,0.016247
,,,2022-10-24 10:57:42.555,0.06209,0.016247
,,,2022-10-24 10:57:43.208,0.058073,0.017586
,,,2022-10-24 10:57:43.865,0.048701,0.018256
,,,2022-10-24 10:57:44.517,0.057404,0.016917
,,,2022-10-24 10:57:45.165,0.062759,0.015578
,,,2022-10-24 10:57:45.821,0.061421,0.018256
,,,2022-10-24 10:57:46.470,0.057404,0.017586
,,,2022-10-24 10:57:47.121,0.058073,0.018256
,,,2022-10-24 10:57:47.782,0.061421,0.018256
,,,2022-10-24 10:57:48.422,0.060751,0.016247
,,,2022-10-24 10:57:49.073,0.057404,0.017586
,,,2022-10-24 10:57:49.721,0.060082,0.016247
,,,2022-10-24 10:57:50.364,0.060082,0.016917
,,,2022-10-24 10:57:51.007,0.06209,0.022273
,,,2022-10-24 10:57:51.655,0.060751,0.018256
,,,2022-10-24 10:57:52.300,0.048701,0.016247
,,,2022-10-24 10:57:52.961,0.054726,0.018925
,,,2022-10-24 10:57:53.617,0.059412,0.020934
,,,2022-10-24 10:57:54.269,0.054056,0.016247
,,,2022-10-24 10:57:54.920,0.051379,0.018925
,,,2022-10-24 10:57:55.568,0.061421,0.019595
,,,2022-10-24 10:57:56.228,0.060082,0.016247
,,,2022-10-24 10:57:56.870,0.058743,0.016247
,,,2022-10-24 10:57:57.522,0.053387,0.014239
,,,2022-10-24 10:57:58.169,0.056734,0.018256
,,,2022-10-24 10:57:58.822,0.058743,0.016247
,,,2022-10-24 10:57:59.476,0.059412,0.014909
,,,2022-10-24 10:58:00.125,0.060751,0.016917
,,,2022-10-24 10:58:00.784,0.058073,0.018925
,,,2022-10-24 10:58:01.436,0.059412,0.020264
,,,2022-10-24 10:58:02.097,0.059412,0.018256
,,,2022-10-24 10:58:02.751,0.056734,0.018925
,,,2022-10-24 10:58:03.419,0.058073,0.018925
,,,2022-10-24 10:58:04.080,0.060082,0.016917
,,,2022-10-24 10:58:04.740,0.058073,0.014909
,,,2022-10-24 10:58:05.391,0.052048,0.016917
,,,2022-10-24 10:58:06.041,0.058073,0.016247
,,,2022-10-24 10:58:06.696,0.052718,0.018925
,,,2022-10-24 10:58:07.357,0.059412,0.016917
,,,2022-10-24 10:58:08.016,0.056734,0.018256
,,,2022-10-24 10:58:08.678,0.058743,0.016247
,,,2022-10-24 10:58:09.332,0.048701,0.018925
,,,2022-10-24 10:58:09.991,0.058743,0.019595
,,,2022-10-24 10:58:10.637,0.06209,0.018256
,,,2022-10-24 10:58:11.289,0.059412,0.017586
,,,2022-10-24 10:58:11.919,0.06209,0.018256
,,,2022-10-24 10:58:12.565,0.064098,0.018256
,,,2022-10-24 10:58:13.224,0.059412,0.016917
,,,2022-10-24 10:58:13.888,0.059412,0.015578
,,,2022-10-24 10:58:14.544,0.061421,0.016247
,,,2022-10-24 10:58:15.197,0.055395,0.016247
,,,2022-10-24 10:58:15.839,0.052718,0.014909
,,,2022-10-24 10:58:16.497,0.056065,0.014909
,,,2022-10-24 10:58:17.155,0.057404,0.017586
,,,2022-10-24 10:58:17.801,0.058073,0.018256
,,,2022-10-24 10:58:18.450,0.056065,0.016247
,,,2022-10-24 10:58:19.093,0.059412,0.015578
,,,2022-10-24 10:58:19.743,0.057404,0.018925
,,,2022-10-24 10:58:20.393,0.054726,0.017586
,,,2022-10-24 10:58:21.045,0.055395,0.016247
,,,2022-10-24 10:58:21.694,0.057404,0.018256
,,,2022-10-24 10:58:22.347,0.060751,0.016917
,,,2022-10-24 10:58:23.001,0.060082,0.016917
,,,2022-10-24 10:58:23.651,0.054726,0.017586
,,,2022-10-24 10:58:24.317,0.055395,0.016917
,,,2022-10-24 10:58:24.973,0.058073,0.016247
,,,2022-10-24 10:58:25.626,0.054056,0.016917
,,,2022-10-24 10:58:26.286,0.056065,0.018256
,,,2022-10-24 10:58:26.943,0.064098,0.016917
,,,2022-10-24 10:58:27.593,0.056734,0.016917
,,,2022-10-24 10:58:28.246,0.056734,0.016917
,,,2022-10-24 10:58:28.901,0.055395,0.018256
,,,2022-10-24 10:58:29.548,0.058073,0.014909
,,,2022-10-24 10:58:30.212,0.056734,0.018925
,,,2022-10-24 10:58:30.886,0.056734,0.016247
,,,2022-10-24 10:58:31.540,0.054056,0.015578
,,,2022-10-24 10:58:32.190,0.059412,0.014909
,,,2022-10-24 10:58:32.829,0.062759,0.016917
,,,2022-10-24 10:58:33.481,0.056065,0.017586
,,,2022-10-24 10:58:34.127,0.056734,0.018925
,,,2022-10-24 10:58:34.774,0.057404,0.016917
,,,2022-10-24 10:58:35.420,0.058743,0.017586
,,,2022-10-24 10:58:36.072,0.055395,0.018925
,,,2022-10-24 10:58:36.720,0.055395,0.017586
,,,2022-10-24 10:58:37.373,0.052718,0.014239
,,,2022-10-24 10:58:38.024,0.056065,0.018256
,,,2022-10-24 10:58:38.672,0.057404,0.017586
,,,2022-10-24 10:58:39.320,0.052718,0.015578
,,,2022-10-24 10:58:39.974,0.058743,0.018256
,,,2022-10-24 10:58:40.635,0.066107,0.015578
,,,2022-10-24 10:58:41.287,0.058743,0.014909
,,,2022-10-24 10:58:41.941,0.058743,0.017586
,,,2022-10-24 10:58:42.572,0.060751,0.017586
,,,2022-10-24 10:58:43.227,0.060751,0.018256
,,,2022-10-24 10:58:43.854,0.058073,0.016917
,,,2022-10-24 10:58:44.504,0.056734,0.016917
,,,2022-10-24 10:58:45.158,0.059412,0.016917
,,,2022-10-24 10:58:45.806,0.053387,0.016247
,,,2022-10-24 10:58:46.467,0.052718,0.018925
,,,2022-10-24 10:58:47.123,0.050709,0.016247
,,,2022-10-24 10:58:47.775,0.061421,0.017586
,,,2022-10-24 10:58:48.428,0.056065,0.017586
,,,2022-10-24 10:58:49.086,0.057404,0.017586
,,,2022-10-24 10:58:49.735,0.056734,0.018256
,,,2022-10-24 10:58:50.388,0.058743,0.016917
,,,2022-10-24 10:58:51.035,0.056065,0.015578
,,,2022-10-24 10:58:51.689,0.054056,0.018256
,,,2022-10-24 10:58:52.338,0.059412,0.015578
,,,2022-10-24 10:58:53.000,0.056065,0.018256
,,,2022-10-24 10:58:53.648,0.056734,0.014909
,,,2022-10-24 10:58:54.304,0.054056,0.016247
,,,2022-10-24 10:58:54.950,0.054056,0.015578
,,,2022-10-24 10:58:55.601,0.058073,0.014239
,,,2022-10-24 10:58:56.257,0.060751,0.018925
,,,2022-10-24 10:58:56.921,0.054726,0.014909
,,,2022-10-24 10:58:57.574,0.056734,0.015578
