Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-09 10:50:49.349,-0.17406,-0.15732
Serial Number:,MY60101365,,2022-11-09 10:50:50.017,-0.06695,-0.14728
Firmware Version:,07.31.2020012900,,2022-11-09 10:50:50.644,-0.07364,-0.14728
Start Time:,2022-11-09 10:50:49.349,,2022-11-09 10:50:51.320,-0.07699,-0.14728
Stop Time:,2022-11-09 11:00:49.110,,2022-11-09 10:50:52.003,-0.09707,-0.16736
Sample Period:,0.5,,2022-11-09 10:50:52.671,-0.10377,-0.15063
,,,2022-11-09 10:50:53.311,-0.10042,-0.10377
,,,2022-11-09 10:50:53.965,-0.1205,-0.09707
,,,2022-11-09 10:50:54.610,-0.14393,-0.11046
,,,2022-11-09 10:50:55.302,-0.13389,-0.13054
,,,2022-11-09 10:50:55.957,-0.08368,-0.1205
,,,2022-11-09 10:50:56.609,-0.13054,-0.1272
,,,2022-11-09 10:50:57.257,-0.14059,-0.15732
,,,2022-11-09 10:50:58.078,-0.10377,-0.15397
,,,2022-11-09 10:50:58.718,-0.10377,-0.08703
,,,2022-11-09 10:50:59.391,-0.11715,-0.08368
,,,2022-11-09 10:51:00.085,-0.10711,-0.15732
,,,2022-11-09 10:51:00.725,-0.13054,-0.14393
,,,2022-11-09 10:51:01.389,-0.10377,-0.06695
,,,2022-11-09 10:51:02.057,-0.1841,-0.14059
,,,2022-11-09 10:51:02.707,-0.1205,-0.11381
,,,2022-11-09 10:51:03.355,-0.08368,-0.08703
,,,2022-11-09 10:51:04.018,-0.1272,-0.13054
,,,2022-11-09 10:51:04.683,-0.1205,-0.1205
,,,2022-11-09 10:51:05.339,-0.14059,-0.1272
,,,2022-11-09 10:51:05.995,-0.11381,-0.16402
,,,2022-11-09 10:51:06.653,-0.12385,-0.08368
,,,2022-11-09 10:51:07.321,-0.11381,-0.08703
,,,2022-11-09 10:51:07.974,-0.10377,-0.11715
,,,2022-11-09 10:51:08.627,-0.0569,-0.10711
,,,2022-11-09 10:51:09.277,-0.07699,-0.13389
,,,2022-11-09 10:51:09.938,-0.08703,-0.11381
,,,2022-11-09 10:51:10.595,-0.10042,-0.13054
,,,2022-11-09 10:51:11.252,-0.06695,-0.09707
,,,2022-11-09 10:51:11.910,-0.1272,-0.1272
,,,2022-11-09 10:51:12.562,-0.1205,-0.11046
,,,2022-11-09 10:51:13.207,-0.13389,-0.08703
,,,2022-11-09 10:51:13.858,-0.1272,-0.11381
,,,2022-11-09 10:51:14.506,-0.09038,-0.1205
,,,2022-11-09 10:51:15.159,-0.10711,-0.14059
,,,2022-11-09 10:51:15.818,-0.09038,-0.10377
,,,2022-11-09 10:51:16.468,-0.1272,-0.1205
,,,2022-11-09 10:51:17.123,-0.13389,-0.12385
,,,2022-11-09 10:51:17.782,-0.10711,-0.12385
,,,2022-11-09 10:51:18.438,-0.09372,-0.09707
,,,2022-11-09 10:51:19.085,-0.15063,-0.20084
,,,2022-11-09 10:51:19.741,-0.1205,-0.10711
,,,2022-11-09 10:51:20.389,-0.18745,-0.10042
,,,2022-11-09 10:51:21.050,-0.07699,-0.13054
,,,2022-11-09 10:51:21.697,-0.06695,-0.12385
,,,2022-11-09 10:51:22.365,-0.13054,-0.10711
,,,2022-11-09 10:51:23.012,-0.17741,-0.11381
,,,2022-11-09 10:51:23.666,-0.10042,-0.11046
