Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-09 09:49:39.528,-0.11046,-0.10377
Serial Number:,MY60101365,,2022-11-09 09:49:40.166,-0.14393,-0.21423
Firmware Version:,07.31.2020012900,,2022-11-09 09:49:40.896,-0.05021,-0.241
Start Time:,2022-11-09 09:49:39.528,,2022-11-09 09:49:41.526,-0.10042,-0.18745
Stop Time:,2022-11-09 09:59:39.130,,2022-11-09 09:49:42.251,-0.09372,-0.1841
Sample Period:,0.5,,2022-11-09 09:49:42.909,-0.1205,-0.17741
,,,2022-11-09 09:49:43.570,-0.14059,-0.16736
,,,2022-11-09 09:49:44.238,-0.10711,-0.12385
,,,2022-11-09 09:49:44.899,-0.10377,-0.1272
,,,2022-11-09 09:49:45.533,-0.1205,-0.15397
,,,2022-11-09 09:49:46.184,-0.09707,-0.10711
,,,2022-11-09 09:49:46.843,-0.13724,-0.21757
,,,2022-11-09 09:49:47.527,-0.08703,-0.1841
,,,2022-11-09 09:49:48.175,-0.11046,-0.19079
,,,2022-11-09 09:49:48.822,-0.10042,-0.15397
,,,2022-11-09 09:49:49.477,-0.09038,-0.20084
,,,2022-11-09 09:49:50.127,-0.08033,-0.21757
,,,2022-11-09 09:49:50.776,-0.10711,-0.15397
,,,2022-11-09 09:49:51.453,-0.09372,-0.20753
,,,2022-11-09 09:49:52.107,-0.1205,-0.13389
,,,2022-11-09 09:49:52.758,-0.1272,-0.09038
,,,2022-11-09 09:49:53.422,-0.1205,-0.13724
,,,2022-11-09 09:49:54.065,-0.08368,-0.18075
,,,2022-11-09 09:49:54.718,-0.10711,-0.15732
,,,2022-11-09 09:49:55.365,-0.11046,-0.25105
,,,2022-11-09 09:49:56.013,-0.10042,-0.17071
,,,2022-11-09 09:49:56.669,-0.10711,-0.20084
,,,2022-11-09 09:49:57.364,-0.11381,-0.2477
,,,2022-11-09 09:49:58.031,-0.10377,-0.17741
,,,2022-11-09 09:49:58.766,-0.0569,-0.08703
,,,2022-11-09 09:49:59.412,-0.08368,-0.15732
,,,2022-11-09 09:50:00.084,-0.09038,-0.19079
,,,2022-11-09 09:50:00.711,-0.13389,-0.18745
,,,2022-11-09 09:50:01.358,-0.07364,-0.20753
,,,2022-11-09 09:50:02.006,-0.08703,-0.2477
,,,2022-11-09 09:50:02.779,-0.06695,-0.14728
,,,2022-11-09 09:50:03.435,-0.0636,-0.18745
,,,2022-11-09 09:50:04.087,-0.11046,-0.21088
,,,2022-11-09 09:50:04.753,-0.10042,-0.21088
,,,2022-11-09 09:50:05.393,-0.09372,-0.19749
,,,2022-11-09 09:50:06.048,-0.0636,-0.22427
,,,2022-11-09 09:50:06.703,-0.13054,-0.16402
,,,2022-11-09 09:50:07.372,-0.08368,-0.16067
,,,2022-11-09 09:50:08.039,-0.06695,-0.19414
