Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-09 15:54:10.017,-0.1841,-0.14728
Serial Number:,MY60101365,,2022-11-09 15:54:10.642,-0.17406,-0.13389
Firmware Version:,07.31.2020012900,,2022-11-09 15:54:11.277,-0.02678,-0.0636
Start Time:,2022-11-09 15:54:10.017,,2022-11-09 15:54:11.958,-0.17071,-0.1205
Stop Time:,2022-11-09 16:04:09.445,,2022-11-09 15:54:12.625,-0.17406,-0.17741
Sample Period:,0.5,,2022-11-09 15:54:13.296,-0.19079,-0.24435
,,,2022-11-09 15:54:13.945,-0.24435,-0.10711
,,,2022-11-09 15:54:14.607,-0.15732,-0.19414
,,,2022-11-09 15:54:15.285,-0.26109,-0.16736
,,,2022-11-09 15:54:15.941,-0.15732,-0.17406
,,,2022-11-09 15:54:16.590,-0.25439,-0.20418
,,,2022-11-09 15:54:17.246,-0.21757,-0.1841
,,,2022-11-09 15:54:17.902,-0.21423,-0.13054
,,,2022-11-09 15:54:18.555,-0.21423,-0.19414
,,,2022-11-09 15:54:19.205,-0.1205,-0.14059
,,,2022-11-09 15:54:19.868,-0.2477,-0.15397
,,,2022-11-09 15:54:20.519,-0.13389,-0.16402
,,,2022-11-09 15:54:21.168,-0.13389,-0.13054
,,,2022-11-09 15:54:21.823,-0.20418,-0.16067
,,,2022-11-09 15:54:22.485,-0.20753,-0.14059
,,,2022-11-09 15:54:23.137,-0.241,-0.13389
,,,2022-11-09 15:54:23.788,-0.22427,-0.10711
,,,2022-11-09 15:54:24.440,-0.17406,-0.21757
,,,2022-11-09 15:54:25.094,-0.13389,-0.19749
,,,2022-11-09 15:54:25.736,-0.241,-0.21423
,,,2022-11-09 15:54:26.393,-0.23431,-0.16736
,,,2022-11-09 15:54:27.070,-0.18075,-0.11381
,,,2022-11-09 15:54:27.719,-0.13389,-0.13389
,,,2022-11-09 15:54:28.369,-0.15063,-0.20418
,,,2022-11-09 15:54:29.015,-0.17071,-0.14393
,,,2022-11-09 15:54:29.658,-0.18075,-0.16067
,,,2022-11-09 15:54:30.308,-0.21423,-0.21423
,,,2022-11-09 15:54:30.965,-0.15063,-0.11381
,,,2022-11-09 15:54:31.619,-0.20753,-0.20753
,,,2022-11-09 15:54:32.267,-0.24435,-0.23431
,,,2022-11-09 15:54:32.942,-0.18075,-0.16067
,,,2022-11-09 15:54:33.601,-0.16402,-0.18075
,,,2022-11-09 15:54:34.249,-0.1841,-0.1841
,,,2022-11-09 15:54:34.900,-0.20418,-0.20753
,,,2022-11-09 15:54:35.573,-0.25774,-0.13054
,,,2022-11-09 15:54:36.231,-0.18075,-0.14728
,,,2022-11-09 15:54:36.883,-0.14728,-0.14728
,,,2022-11-09 15:54:37.533,-0.22092,-0.10042
,,,2022-11-09 15:54:38.202,-0.18745,-0.19079
,,,2022-11-09 15:54:38.846,-0.17071,-0.10042
,,,2022-11-09 15:54:39.499,-0.14393,-0.1841
,,,2022-11-09 15:54:40.156,-0.17071,-0.16067
,,,2022-11-09 15:54:40.826,-0.20753,-0.10377
,,,2022-11-09 15:54:41.482,-0.25105,-0.18745
,,,2022-11-09 15:54:42.136,-0.21757,-0.1272
,,,2022-11-09 15:54:42.803,-0.18075,-0.17406
,,,2022-11-09 15:54:43.456,-0.25105,-0.19079
,,,2022-11-09 15:54:44.116,-0.25105,-0.1205
,,,2022-11-09 15:54:44.750,-0.19414,-0.18075
,,,2022-11-09 15:54:45.409,-0.18745,-0.15063
,,,2022-11-09 15:54:46.062,-0.16736,-0.16402
,,,2022-11-09 15:54:46.716,-0.19079,-0.20753
,,,2022-11-09 15:54:47.365,-0.16402,-0.15732
,,,2022-11-09 15:54:48.002,-0.30126,-0.15063
,,,2022-11-09 15:54:48.663,-0.12385,-0.09707
,,,2022-11-09 15:54:49.327,-0.13724,-0.15063
,,,2022-11-09 15:54:50.001,-0.16067,-0.15063
,,,2022-11-09 15:54:50.657,-0.13724,-0.1841
,,,2022-11-09 15:54:51.315,-0.11381,-0.11715
,,,2022-11-09 15:54:51.970,-0.20418,-0.15732
,,,2022-11-09 15:54:52.628,-0.16402,-0.09372
,,,2022-11-09 15:54:53.274,-0.13054,-0.14393
,,,2022-11-09 15:54:53.942,-0.27448,-0.16736
,,,2022-11-09 15:54:54.607,-0.20418,-0.1841
,,,2022-11-09 15:54:55.311,-0.23096,-0.17071
,,,2022-11-09 15:54:55.967,-0.14728,-0.20418
,,,2022-11-09 15:54:56.625,-0.14059,-0.14393
,,,2022-11-09 15:54:57.275,-0.17406,-0.13389
,,,2022-11-09 15:54:57.972,-0.22092,-0.20753
,,,2022-11-09 15:54:58.628,-0.16736,-0.16067
,,,2022-11-09 15:54:59.342,-0.23766,-0.11381
,,,2022-11-09 15:54:59.973,-0.15063,-0.19414
,,,2022-11-09 15:55:00.663,-0.16736,-0.21088
,,,2022-11-09 15:55:01.312,-0.01339,-0.05356
,,,2022-11-09 15:55:01.942,-0.14059,-0.17071
,,,2022-11-09 15:55:02.591,-0.17741,-0.15732
,,,2022-11-09 15:55:03.224,-0.16402,-0.23431
,,,2022-11-09 15:55:03.900,-0.21757,-0.17741
,,,2022-11-09 15:55:04.556,-0.14059,-0.15397
,,,2022-11-09 15:55:05.197,-0.18745,-0.16736
,,,2022-11-09 15:55:05.841,-0.20753,-0.1841
,,,2022-11-09 15:55:06.503,-0.20084,-0.14393
,,,2022-11-09 15:55:07.165,-0.21757,-0.11715
,,,2022-11-09 15:55:07.791,-0.15732,-0.19414
,,,2022-11-09 15:55:08.448,-0.20084,-0.20753
,,,2022-11-09 15:55:09.106,-0.22092,-0.13389
,,,2022-11-09 15:55:09.757,-0.19749,-0.23096
,,,2022-11-09 15:55:10.416,-0.25774,-0.1205
,,,2022-11-09 15:55:11.074,-0.16402,-0.16067
,,,2022-11-09 15:55:11.720,-0.17071,-0.13724
,,,2022-11-09 15:55:12.378,-0.15732,-0.08703
,,,2022-11-09 15:55:13.036,-0.22427,-0.15397
,,,2022-11-09 15:55:13.747,-0.1841,-0.17406
,,,2022-11-09 15:55:14.403,-0.17071,-0.15063
,,,2022-11-09 15:55:15.055,-0.17406,-0.15397
,,,2022-11-09 15:55:15.725,-0.13724,-0.15397
,,,2022-11-09 15:55:16.389,-0.27782,-0.14393
,,,2022-11-09 15:55:17.035,-0.20084,-0.16402
,,,2022-11-09 15:55:17.697,-0.26778,-0.13389
,,,2022-11-09 15:55:18.349,-0.15732,-0.11381
,,,2022-11-09 15:55:19.016,-0.20753,-0.16402
,,,2022-11-09 15:55:19.674,-0.17071,-0.15732
,,,2022-11-09 15:55:20.330,-0.23096,-0.1272
,,,2022-11-09 15:55:20.986,-0.241,-0.24435
,,,2022-11-09 15:55:21.642,-0.20418,-0.21757
,,,2022-11-09 15:55:22.302,-0.17741,-0.19079
,,,2022-11-09 15:55:22.951,-0.20418,-0.15732
,,,2022-11-09 15:55:23.615,-0.14728,-0.11046
,,,2022-11-09 15:55:24.246,-0.16067,-0.1841
,,,2022-11-09 15:55:24.901,-0.21423,-0.16067
,,,2022-11-09 15:55:25.555,-0.25439,-0.14728
,,,2022-11-09 15:55:26.213,-0.17071,-0.14728
,,,2022-11-09 15:55:26.870,-0.15732,-0.14393
,,,2022-11-09 15:55:27.527,-0.19079,-0.09707
,,,2022-11-09 15:55:28.198,-0.20084,-0.14393
,,,2022-11-09 15:55:28.858,-0.15397,-0.13724
,,,2022-11-09 15:55:29.516,-0.13724,-0.15732
,,,2022-11-09 15:55:30.200,-0.17406,-0.16067
,,,2022-11-09 15:55:30.851,-0.19414,-0.12385
,,,2022-11-09 15:55:31.510,-0.15397,-0.15732
,,,2022-11-09 15:55:32.185,-0.23096,-0.20753
,,,2022-11-09 15:55:32.839,-0.19414,-0.11046
,,,2022-11-09 15:55:33.498,-0.2477,-0.21088
,,,2022-11-09 15:55:34.158,-0.20084,-0.15732
,,,2022-11-09 15:55:34.783,-0.16067,-0.1272
,,,2022-11-09 15:55:35.441,-0.01339,-0.0636
,,,2022-11-09 15:55:36.100,-0.19414,-0.16402
,,,2022-11-09 15:55:36.741,-0.25774,-0.13389
,,,2022-11-09 15:55:37.398,-0.16067,-0.18745
,,,2022-11-09 15:55:38.062,-0.14059,-0.14728
,,,2022-11-09 15:55:38.726,-0.22092,-0.14393
,,,2022-11-09 15:55:39.390,-0.1272,-0.17071
,,,2022-11-09 15:55:40.046,-0.13389,-0.15397
,,,2022-11-09 15:55:40.703,-0.1841,-0.15732
,,,2022-11-09 15:55:41.363,-0.16736,-0.14059
,,,2022-11-09 15:55:42.018,-0.18075,-0.22427
,,,2022-11-09 15:55:42.679,-0.15732,-0.15063
,,,2022-11-09 15:55:43.342,-0.17071,-0.10711
,,,2022-11-09 15:55:43.999,-0.23766,-0.17071
,,,2022-11-09 15:55:44.666,-0.13389,-0.19749
,,,2022-11-09 15:55:45.295,-0.13054,-0.13054
,,,2022-11-09 15:55:45.955,-0.16067,-0.13724
,,,2022-11-09 15:55:46.625,-0.20418,-0.09707
,,,2022-11-09 15:55:47.299,-0.19414,-0.18745
,,,2022-11-09 15:55:47.958,-0.13724,-0.17406
,,,2022-11-09 15:55:48.612,-0.10711,-0.21423
,,,2022-11-09 15:55:49.293,-0.23431,-0.20084
,,,2022-11-09 15:55:49.955,-0.17741,-0.14059
,,,2022-11-09 15:55:50.615,-0.19079,-0.17741
,,,2022-11-09 15:55:51.322,-0.17071,-0.1841
,,,2022-11-09 15:55:51.988,-0.21088,-0.15732
,,,2022-11-09 15:55:52.651,-0.21423,-0.11381
,,,2022-11-09 15:55:53.338,-0.15732,-0.19749
,,,2022-11-09 15:55:53.996,-0.33138,-0.17071
,,,2022-11-09 15:55:54.664,-0.17071,-0.15732
,,,2022-11-09 15:55:55.310,-0.19414,-0.17071
,,,2022-11-09 15:55:55.985,-0.17741,-0.17071
,,,2022-11-09 15:55:56.647,-0.19079,-0.10377
,,,2022-11-09 15:55:57.316,-0.23431,-0.21423
,,,2022-11-09 15:55:57.975,-0.20084,-0.21423
,,,2022-11-09 15:55:58.634,-0.17741,-0.13724
,,,2022-11-09 15:55:59.340,-0.26109,-0.15063
,,,2022-11-09 15:55:59.990,-0.22762,-0.19079
,,,2022-11-09 15:56:00.673,-0.20418,-0.19749
,,,2022-11-09 15:56:01.371,-0.16067,-0.16402
,,,2022-11-09 15:56:02.019,-0.241,-0.19079
,,,2022-11-09 15:56:02.676,-0.17406,-0.16067
,,,2022-11-09 15:56:03.306,-0.22092,-0.1841
,,,2022-11-09 15:56:03.964,-0.22762,-0.16736
,,,2022-11-09 15:56:04.612,-0.19749,-0.19414
,,,2022-11-09 15:56:05.254,-0.14393,-0.17071
,,,2022-11-09 15:56:05.914,-0.01004,-0.0636
,,,2022-11-09 15:56:06.569,-0.22427,-0.18075
,,,2022-11-09 15:56:07.225,-0.17071,-0.19749
,,,2022-11-09 15:56:07.887,-0.20753,-0.15063
,,,2022-11-09 15:56:08.550,-0.16402,-0.11715
,,,2022-11-09 15:56:09.204,-0.20084,-0.11046
,,,2022-11-09 15:56:09.869,-0.10377,-0.14728
,,,2022-11-09 15:56:10.505,-0.17071,-0.17406
,,,2022-11-09 15:56:11.163,-0.16402,-0.17071
,,,2022-11-09 15:56:11.810,-0.11715,-0.13724
,,,2022-11-09 15:56:12.475,-0.27448,-0.08703
,,,2022-11-09 15:56:13.147,-0.16402,-0.14059
,,,2022-11-09 15:56:13.820,-0.19414,-0.19749
,,,2022-11-09 15:56:14.475,-0.20753,-0.20084
,,,2022-11-09 15:56:15.142,-0.21088,-0.16067
,,,2022-11-09 15:56:15.801,-0.01004,-0.0569
,,,2022-11-09 15:56:16.464,-0.21423,-0.21088
,,,2022-11-09 15:56:17.130,-0.17741,-0.19749
,,,2022-11-09 15:56:17.782,-0.15063,-0.17071
,,,2022-11-09 15:56:18.448,-0.01339,-0.05356
,,,2022-11-09 15:56:19.125,-0.21757,-0.13054
,,,2022-11-09 15:56:19.750,-0.20084,-0.15732
,,,2022-11-09 15:56:20.414,-0.12385,-0.11046
,,,2022-11-09 15:56:21.075,-0.15063,-0.16067
,,,2022-11-09 15:56:21.740,-0.22762,-0.13054
,,,2022-11-09 15:56:22.405,-0.17406,-0.16067
,,,2022-11-09 15:56:23.034,-0.17741,-0.17071
,,,2022-11-09 15:56:23.698,-0.16067,-0.16402
,,,2022-11-09 15:56:24.362,-0.14059,-0.15732
,,,2022-11-09 15:56:25.029,-0.15063,-0.20084
,,,2022-11-09 15:56:25.695,-0.22427,-0.20084
,,,2022-11-09 15:56:26.325,-0.17741,-0.14393
,,,2022-11-09 15:56:26.993,-0.16736,-0.14728
,,,2022-11-09 15:56:27.657,-0.18745,-0.17406
,,,2022-11-09 15:56:28.281,-0.16402,-0.1205
,,,2022-11-09 15:56:28.946,-0.16736,-0.12385
,,,2022-11-09 15:56:29.607,-0.1272,-0.23431
,,,2022-11-09 15:56:30.263,-0.01674,-0.06025
,,,2022-11-09 15:56:30.930,-0.1272,-0.1205
,,,2022-11-09 15:56:31.579,-0.22092,-0.09038
,,,2022-11-09 15:56:32.242,-0.24435,-0.16736
,,,2022-11-09 15:56:32.897,-0.241,-0.1205
,,,2022-11-09 15:56:33.568,-0.21757,-0.1272
,,,2022-11-09 15:56:34.192,-0.1272,-0.08368
,,,2022-11-09 15:56:34.855,-0.15397,-0.1272
,,,2022-11-09 15:56:35.520,-0.24435,-0.15732
