Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-09 16:42:39.723,-0.25439,-0.21088
Serial Number:,MY60101365,,2022-11-09 16:42:40.351,-0.21757,-0.13389
Firmware Version:,07.31.2020012900,,2022-11-09 16:42:41.000,-0.1841,-0.17406
Start Time:,2022-11-09 16:42:39.723,,2022-11-09 16:42:41.683,-0.241,-0.15397
Stop Time:,2022-11-09 16:52:39.618,,2022-11-09 16:42:42.358,-0.21757,-0.15732
Sample Period:,0.5,,2022-11-09 16:42:43.038,-0.1841,-0.21423
,,,2022-11-09 16:42:43.692,-0.22427,-0.14728
,,,2022-11-09 16:42:44.338,-0.14393,-0.13054
,,,2022-11-09 16:42:44.999,-0.27448,-0.14059
,,,2022-11-09 16:42:45.667,-0.26778,-0.15397
,,,2022-11-09 16:42:46.301,-0.15063,-0.10711
,,,2022-11-09 16:42:46.958,-0.21423,-0.14728
,,,2022-11-09 16:42:47.603,-0.19749,-0.13054
,,,2022-11-09 16:42:48.250,-0.14728,-0.14393
,,,2022-11-09 16:42:48.898,-0.19414,-0.14059
,,,2022-11-09 16:42:49.546,-0.1841,-0.17741
,,,2022-11-09 16:42:50.197,-0.25439,-0.16736
,,,2022-11-09 16:42:50.848,-0.21423,-0.15732
,,,2022-11-09 16:42:51.500,-0.23096,-0.1272
,,,2022-11-09 16:42:52.141,-0.17406,-0.13724
,,,2022-11-09 16:42:52.780,-0.17741,-0.11381
,,,2022-11-09 16:42:53.429,-0.1272,-0.10711
,,,2022-11-09 16:42:54.079,-0.28787,-0.15397
,,,2022-11-09 16:42:54.730,-0.241,-0.12385
,,,2022-11-09 16:42:55.380,-0.26109,-0.17741
,,,2022-11-09 16:42:56.033,-0.22092,-0.16736
,,,2022-11-09 16:42:56.805,-0.23096,-0.09707
,,,2022-11-09 16:42:57.429,-0.21088,-0.15732
,,,2022-11-09 16:42:58.076,-0.18075,-0.10377
,,,2022-11-09 16:42:58.725,-0.20084,-0.10042
,,,2022-11-09 16:42:59.374,-0.25439,-0.18745
,,,2022-11-09 16:43:00.028,-0.27448,-0.09707
,,,2022-11-09 16:43:00.746,-0.21423,-0.13389
,,,2022-11-09 16:43:01.405,-0.24435,-0.13389
,,,2022-11-09 16:43:02.053,-0.24435,-0.13054
,,,2022-11-09 16:43:02.678,-0.34812,-0.16736
,,,2022-11-09 16:43:03.333,-0.16067,-0.17071
,,,2022-11-09 16:43:03.992,-0.241,-0.14728
,,,2022-11-09 16:43:04.660,-0.19749,-0.14728
,,,2022-11-09 16:43:05.291,-0.18075,-0.12385
,,,2022-11-09 16:43:05.948,-0.23766,-0.17406
,,,2022-11-09 16:43:06.620,-0.17741,-0.15732
,,,2022-11-09 16:43:07.260,-0.19749,-0.14728
,,,2022-11-09 16:43:07.910,-0.11715,-0.10377
,,,2022-11-09 16:43:08.540,-0.22092,-0.1205
,,,2022-11-09 16:43:09.170,-0.31799,-0.16736
,,,2022-11-09 16:43:09.850,-0.3046,-0.11381
,,,2022-11-09 16:43:10.497,-0.15397,-0.20753
,,,2022-11-09 16:43:11.152,-0.23096,-0.15063
,,,2022-11-09 16:43:11.774,-0.15397,-0.11046
,,,2022-11-09 16:43:12.426,-0.23431,-0.13724
,,,2022-11-09 16:43:13.086,-0.21088,-0.22092
,,,2022-11-09 16:43:13.738,-0.23766,-0.11381
,,,2022-11-09 16:43:14.388,-0.22427,-0.11715
,,,2022-11-09 16:43:15.012,-0.15063,-0.16402
,,,2022-11-09 16:43:15.669,-0.24435,-0.14059
,,,2022-11-09 16:43:16.336,-0.24435,-0.1272
,,,2022-11-09 16:43:16.988,-0.17741,-0.09372
,,,2022-11-09 16:43:17.644,-0.17741,-0.14728
,,,2022-11-09 16:43:18.290,-0.1841,-0.14728
,,,2022-11-09 16:43:18.954,-0.19079,-0.09372
,,,2022-11-09 16:43:19.614,-0.241,-0.14059
,,,2022-11-09 16:43:20.269,-0.17071,-0.1272
,,,2022-11-09 16:43:20.920,-0.17071,-0.15063
,,,2022-11-09 16:43:21.590,-0.22762,-0.17071
,,,2022-11-09 16:43:22.250,-0.20084,-0.1205
,,,2022-11-09 16:43:22.904,-0.18075,-0.13389
,,,2022-11-09 16:43:23.555,-0.19079,-0.15063
,,,2022-11-09 16:43:24.201,-0.20753,-0.16736
,,,2022-11-09 16:43:24.850,-0.20753,-0.13054
