Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-09-20 10:19:27.690,9.77E-09,-1.07E-08
Serial Number:,MY60101365,,2022-09-20 10:19:28.188,6.56E-09,-5.23E-09
Firmware Version:,07.31.2020012900,,2022-09-20 10:19:28.689,4.22E-09,-5.23E-09
Start Time:,2022-09-20 10:19:27.690,,2022-09-20 10:19:29.188,7.19E-09,-6.33E-09
Stop Time:,2022-09-20 10:29:27.688,,2022-09-20 10:19:29.689,6.64E-09,-5.78E-09
Sample Period:,0.5,,2022-09-20 10:19:30.187,5.55E-09,-6.72E-09
,,,2022-09-20 10:19:30.686,5.23E-09,-5.08E-09
,,,2022-09-20 10:19:31.186,4.38E-09,-5.23E-09
,,,2022-09-20 10:19:31.687,3.67E-09,-5.63E-09
,,,2022-09-20 10:19:32.187,6.8E-09,-3.91E-09
,,,2022-09-20 10:19:32.686,5.08E-09,-2.73E-09
,,,2022-09-20 10:19:33.187,8.36E-09,-5.86E-09
,,,2022-09-20 10:19:33.688,6.09E-09,-5E-09
,,,2022-09-20 10:19:34.188,5.63E-09,-6.17E-09
,,,2022-09-20 10:19:34.689,4.61E-09,-6.48E-09
,,,2022-09-20 10:19:35.189,7.27E-09,-4.06E-09
,,,2022-09-20 10:19:35.688,7.5E-09,-4.22E-09
,,,2022-09-20 10:19:36.187,8.91E-09,-4.92E-09
,,,2022-09-20 10:19:36.687,4.06E-09,-5.47E-09
,,,2022-09-20 10:19:37.187,5.63E-09,-5.23E-09
,,,2022-09-20 10:19:37.688,9.3E-09,-3.91E-09
,,,2022-09-20 10:19:38.188,5.78E-09,-3.2E-09
,,,2022-09-20 10:19:38.687,5.23E-09,-3.52E-09
,,,2022-09-20 10:19:39.187,6.72E-09,-3.59E-09
,,,2022-09-20 10:19:39.687,5.7E-09,-5.08E-09
,,,2022-09-20 10:19:40.187,5.39E-09,-4.77E-09
,,,2022-09-20 10:19:40.689,4.69E-09,-4.92E-09
,,,2022-09-20 10:19:41.189,5E-09,-4.14E-09
,,,2022-09-20 10:19:41.688,5.63E-09,-5.16E-09
,,,2022-09-20 10:19:42.188,8.28E-09,-1.72E-09
,,,2022-09-20 10:19:42.688,6.33E-09,-3.13E-09
,,,2022-09-20 10:19:43.189,5.23E-09,-4.53E-09
,,,2022-09-20 10:19:43.688,7.03E-09,-4.53E-09
,,,2022-09-20 10:19:44.188,6.48E-09,-3.13E-09
,,,2022-09-20 10:19:44.688,5.16E-09,-3.52E-09
,,,2022-09-20 10:19:45.188,4.92E-09,-4.69E-09
,,,2022-09-20 10:19:45.688,6.25E-09,-4.61E-09
,,,2022-09-20 10:19:46.189,7.03E-09,-5.63E-09
,,,2022-09-20 10:19:46.688,5.08E-09,-3.13E-09
,,,2022-09-20 10:19:47.189,5.7E-09,-4.06E-09
,,,2022-09-20 10:19:47.687,5.16E-09,-6.17E-09
,,,2022-09-20 10:19:48.187,7.03E-09,-4.06E-09
,,,2022-09-20 10:19:48.687,6.8E-09,-5.23E-09
,,,2022-09-20 10:19:49.188,6.95E-09,-3.75E-09
,,,2022-09-20 10:19:49.688,6.41E-09,-3.75E-09
,,,2022-09-20 10:19:50.188,7.34E-09,-5.16E-09
,,,2022-09-20 10:19:50.688,5.23E-09,-4.77E-09
,,,2022-09-20 10:19:51.187,4.14E-09,-3.05E-09
,,,2022-09-20 10:19:51.688,4.45E-09,-5.31E-09
,,,2022-09-20 10:19:52.189,7.58E-09,-5.78E-09
,,,2022-09-20 10:19:52.687,6.64E-09,-3.91E-09
,,,2022-09-20 10:19:53.187,3.83E-09,-3.75E-09
,,,2022-09-20 10:19:53.689,4.84E-09,-3.05E-09
,,,2022-09-20 10:19:54.188,5.08E-09,-5.08E-09
,,,2022-09-20 10:19:54.690,6.25E-09,-4.14E-09
,,,2022-09-20 10:19:55.187,6.95E-09,-5.47E-09
,,,2022-09-20 10:19:55.686,5.86E-09,-5.55E-09
,,,2022-09-20 10:19:56.186,5.47E-09,-3.98E-09
,,,2022-09-20 10:19:56.686,7.19E-09,-4.92E-09
,,,2022-09-20 10:19:57.186,4.38E-09,-4.53E-09
,,,2022-09-20 10:19:57.688,5.7E-09,-3.59E-09
,,,2022-09-20 10:19:58.189,4.45E-09,-5.63E-09
,,,2022-09-20 10:19:58.688,4.45E-09,-4.22E-09
,,,2022-09-20 10:19:59.189,6.17E-09,-4.92E-09
,,,2022-09-20 10:19:59.687,7.11E-09,-6.09E-09
,,,2022-09-20 10:20:00.189,4.45E-09,-4.53E-09
,,,2022-09-20 10:20:00.688,6.33E-09,-4.53E-09
,,,2022-09-20 10:20:01.189,6.33E-09,-4.22E-09
,,,2022-09-20 10:20:01.689,5.86E-09,-4.14E-09
,,,2022-09-20 10:20:02.188,6.72E-09,-4.77E-09
,,,2022-09-20 10:20:02.688,3.91E-09,-4.22E-09
,,,2022-09-20 10:20:03.189,5.7E-09,-4.69E-09
,,,2022-09-20 10:20:03.688,6.02E-09,-3.44E-09
,,,2022-09-20 10:20:04.188,4.06E-09,-5.08E-09
,,,2022-09-20 10:20:04.688,3.67E-09,-3.83E-09
,,,2022-09-20 10:20:06.005,3.67E-09,-3.83E-09
,,,2022-09-20 10:20:06.005,5.23E-09,-6.25E-09
,,,2022-09-20 10:20:06.188,4.14E-09,-4.38E-09
,,,2022-09-20 10:20:06.688,5.7E-09,-4.69E-09
,,,2022-09-20 10:20:07.188,5.16E-09,-6.25E-09
,,,2022-09-20 10:20:07.688,3.44E-09,-5.94E-09
,,,2022-09-20 10:20:08.189,5.08E-09,-6.17E-09
,,,2022-09-20 10:20:08.688,4.38E-09,-5.31E-09
,,,2022-09-20 10:20:09.188,3.28E-09,-5.63E-09
,,,2022-09-20 10:20:09.689,3.59E-09,-4.22E-09
,,,2022-09-20 10:20:10.188,4.22E-09,-4.53E-09
,,,2022-09-20 10:20:10.688,4.84E-09,-5.94E-09
,,,2022-09-20 10:20:11.188,7.03E-09,-3.91E-09
,,,2022-09-20 10:20:11.689,4.53E-09,-5.7E-09
,,,2022-09-20 10:20:12.188,5.94E-09,-5.78E-09
,,,2022-09-20 10:20:12.688,4.38E-09,-4.45E-09
,,,2022-09-20 10:20:13.188,4.69E-09,-5.7E-09
,,,2022-09-20 10:20:13.687,6.64E-09,-4.69E-09
,,,2022-09-20 10:20:14.188,6.56E-09,-4.38E-09
,,,2022-09-20 10:20:14.689,4.38E-09,-5.86E-09
,,,2022-09-20 10:20:15.188,4.22E-09,-5E-09
,,,2022-09-20 10:20:15.688,6.25E-09,-5.94E-09
,,,2022-09-20 10:20:16.187,6.09E-09,-3.05E-09
,,,2022-09-20 10:20:16.688,4.38E-09,-4.53E-09
,,,2022-09-20 10:20:17.187,4.77E-09,-4.22E-09
,,,2022-09-20 10:20:17.687,4.84E-09,-5E-09
,,,2022-09-20 10:20:18.188,4.77E-09,-5E-09
,,,2022-09-20 10:20:18.689,5.23E-09,-3.67E-09
,,,2022-09-20 10:20:19.188,3.98E-09,-5.7E-09
,,,2022-09-20 10:20:19.688,7.11E-09,-5.16E-09
,,,2022-09-20 10:20:20.189,7.42E-09,-2.97E-09
,,,2022-09-20 10:20:20.688,6.33E-09,-5.39E-09
,,,2022-09-20 10:20:21.188,3.98E-09,-5E-09
,,,2022-09-20 10:20:21.689,4.61E-09,-5.7E-09
,,,2022-09-20 10:20:22.188,5.94E-09,-6.02E-09
,,,2022-09-20 10:20:22.686,4.69E-09,-3.91E-09
,,,2022-09-20 10:20:23.186,3.52E-09,-6.02E-09
,,,2022-09-20 10:20:23.686,5.86E-09,-4.38E-09
,,,2022-09-20 10:20:24.186,5.16E-09,-4.22E-09
,,,2022-09-20 10:20:24.686,5E-09,-4.22E-09
,,,2022-09-20 10:20:25.186,7.58E-09,-4.22E-09
,,,2022-09-20 10:20:25.687,5.39E-09,-4.69E-09
,,,2022-09-20 10:20:26.187,5.86E-09,-2.58E-09
,,,2022-09-20 10:20:26.687,6.56E-09,-4.84E-09
,,,2022-09-20 10:20:27.187,6.8E-09,-4.53E-09
,,,2022-09-20 10:20:27.688,4.69E-09,-3.52E-09
,,,2022-09-20 10:20:28.189,5.47E-09,-5E-09
,,,2022-09-20 10:20:28.688,5E-09,-3.91E-09
,,,2022-09-20 10:20:29.189,5E-09,-5.08E-09
,,,2022-09-20 10:20:29.687,6.56E-09,-5.47E-09
,,,2022-09-20 10:20:30.187,6.17E-09,-4.84E-09
,,,2022-09-20 10:20:30.687,6.95E-09,-3.98E-09
,,,2022-09-20 10:20:31.187,4.84E-09,-3.83E-09
,,,2022-09-20 10:20:31.686,4.84E-09,-5.39E-09
,,,2022-09-20 10:20:32.187,7.11E-09,-1.64E-09
,,,2022-09-20 10:20:32.686,3.83E-09,-4.14E-09
,,,2022-09-20 10:20:33.186,5.39E-09,-6.8E-09
,,,2022-09-20 10:20:33.687,5.16E-09,-7.34E-09
,,,2022-09-20 10:20:34.186,5.23E-09,-3.91E-09
,,,2022-09-20 10:20:34.687,6.25E-09,-5.7E-09
,,,2022-09-20 10:20:35.188,5.23E-09,-3.98E-09
,,,2022-09-20 10:20:35.688,3.44E-09,-6.48E-09
,,,2022-09-20 10:20:36.188,5.39E-09,-3.91E-09
,,,2022-09-20 10:20:36.687,4.84E-09,-6.41E-09
,,,2022-09-20 10:20:37.188,6.72E-09,-3.44E-09
,,,2022-09-20 10:20:37.688,7.97E-09,-2.34E-09
,,,2022-09-20 10:20:38.188,6.95E-09,-3.05E-09
,,,2022-09-20 10:20:38.688,3.91E-09,-3.13E-09
,,,2022-09-20 10:20:39.188,7.34E-09,-4.84E-09
,,,2022-09-20 10:20:39.688,7.66E-09,-4.3E-09
,,,2022-09-20 10:20:40.188,5.78E-09,-5.86E-09
,,,2022-09-20 10:20:40.687,3.67E-09,-5.55E-09
,,,2022-09-20 10:20:41.187,4.61E-09,-4.38E-09
,,,2022-09-20 10:20:41.687,4.14E-09,-4.61E-09
,,,2022-09-20 10:20:42.187,6.17E-09,-4.45E-09
,,,2022-09-20 10:20:42.687,6.48E-09,-5.86E-09
,,,2022-09-20 10:20:43.187,4.06E-09,-5E-09
,,,2022-09-20 10:20:43.688,5.7E-09,-4.06E-09
,,,2022-09-20 10:20:44.189,3.59E-09,-5.47E-09
,,,2022-09-20 10:20:44.688,4.92E-09,-6.64E-09
,,,2022-09-20 10:20:45.189,4.69E-09,-4.69E-09
,,,2022-09-20 10:20:45.689,5.08E-09,-4.84E-09
,,,2022-09-20 10:20:46.188,4.69E-09,-5.23E-09
,,,2022-09-20 10:20:46.687,7.42E-09,-4.92E-09
,,,2022-09-20 10:20:47.187,5.63E-09,-5.16E-09
,,,2022-09-20 10:20:47.689,6.33E-09,-4.77E-09
,,,2022-09-20 10:20:48.188,5.23E-09,-4.92E-09
,,,2022-09-20 10:20:48.688,4.14E-09,-6.8E-09
,,,2022-09-20 10:20:49.188,6.02E-09,-4.84E-09
,,,2022-09-20 10:20:49.689,5.86E-09,-5.86E-09
,,,2022-09-20 10:20:50.188,3.98E-09,-5.08E-09
,,,2022-09-20 10:20:50.689,5.78E-09,-4.3E-09
,,,2022-09-20 10:20:51.188,7.19E-09,-4.06E-09
,,,2022-09-20 10:20:51.689,6.02E-09,-4.69E-09
,,,2022-09-20 10:20:52.189,5.23E-09,-5.23E-09
,,,2022-09-20 10:20:52.689,7.11E-09,-5.23E-09
,,,2022-09-20 10:20:53.187,8.36E-09,-4.45E-09
,,,2022-09-20 10:20:53.688,5.55E-09,-3.52E-09
,,,2022-09-20 10:20:54.188,5.31E-09,-4.45E-09
,,,2022-09-20 10:20:54.689,7.03E-09,-4.06E-09
,,,2022-09-20 10:20:55.187,4.3E-09,-6.17E-09
,,,2022-09-20 10:20:55.688,5.55E-09,-3.83E-09
,,,2022-09-20 10:20:56.188,6.48E-09,-5.16E-09
,,,2022-09-20 10:20:56.688,4.92E-09,-4.69E-09
,,,2022-09-20 10:20:57.188,6.33E-09,-3.13E-09
,,,2022-09-20 10:20:57.689,5E-09,-4.84E-09
,,,2022-09-20 10:20:58.188,5E-09,-5.39E-09
,,,2022-09-20 10:20:58.688,7.73E-09,-5.47E-09
,,,2022-09-20 10:20:59.188,6.48E-09,-5.31E-09
,,,2022-09-20 10:20:59.688,5.78E-09,-5.39E-09
,,,2022-09-20 10:21:00.188,5.7E-09,-4.61E-09
,,,2022-09-20 10:21:00.689,3.75E-09,-3.98E-09
,,,2022-09-20 10:21:01.187,6.56E-09,-3.98E-09
,,,2022-09-20 10:21:01.688,5.08E-09,-3.28E-09
,,,2022-09-20 10:21:02.187,4.92E-09,-6.64E-09
,,,2022-09-20 10:21:02.687,7.42E-09,-3.28E-09
,,,2022-09-20 10:21:03.188,6.41E-09,-5.55E-09
,,,2022-09-20 10:21:03.688,8.28E-09,-2.89E-09
,,,2022-09-20 10:21:04.189,5.23E-09,-4.45E-09
,,,2022-09-20 10:21:04.689,8.91E-09,-2.66E-09
,,,2022-09-20 10:21:05.188,4.06E-09,-3.44E-09
,,,2022-09-20 10:21:05.689,4.69E-09,-5.16E-09
,,,2022-09-20 10:21:06.187,4.92E-09,-4.77E-09
,,,2022-09-20 10:21:06.688,8.05E-09,-4.22E-09
,,,2022-09-20 10:21:07.187,5.86E-09,-3.91E-09
,,,2022-09-20 10:21:07.688,6.17E-09,-5E-09
,,,2022-09-20 10:21:08.188,5.39E-09,-5.08E-09
,,,2022-09-20 10:21:08.689,5.23E-09,-5.39E-09
,,,2022-09-20 10:21:09.189,3.36E-09,-4.69E-09
,,,2022-09-20 10:21:09.689,7.11E-09,-2.5E-09
,,,2022-09-20 10:21:10.188,6.25E-09,-5.47E-09
,,,2022-09-20 10:21:10.688,6.25E-09,-4.06E-09
,,,2022-09-20 10:21:11.188,6.56E-09,-5E-09
,,,2022-09-20 10:21:11.688,5.55E-09,-4.38E-09
,,,2022-09-20 10:21:12.188,4.69E-09,-5E-09
,,,2022-09-20 10:21:12.689,7.89E-09,-5.16E-09
,,,2022-09-20 10:21:13.187,5.78E-09,-4.84E-09
,,,2022-09-20 10:21:13.687,4.53E-09,-5.16E-09
,,,2022-09-20 10:21:14.187,4.61E-09,-4.69E-09
,,,2022-09-20 10:21:14.687,6.41E-09,-5.78E-09
,,,2022-09-20 10:21:15.187,4.14E-09,-7.27E-09
,,,2022-09-20 10:21:15.687,4.92E-09,-3.98E-09
,,,2022-09-20 10:21:16.188,5.08E-09,-5.78E-09
,,,2022-09-20 10:21:16.689,7.19E-09,-4.92E-09
,,,2022-09-20 10:21:17.189,4.53E-09,-4.14E-09
,,,2022-09-20 10:21:17.688,6.25E-09,-2.11E-09
,,,2022-09-20 10:21:18.187,6.17E-09,-4.06E-09
,,,2022-09-20 10:21:18.687,7.97E-09,-3.98E-09
,,,2022-09-20 10:21:19.188,2.97E-09,-5.94E-09
,,,2022-09-20 10:21:19.688,6.72E-09,-6.02E-09
,,,2022-09-20 10:21:20.187,6.64E-09,-3.75E-09
,,,2022-09-20 10:21:20.687,4.77E-09,-4.69E-09
,,,2022-09-20 10:21:21.188,5.39E-09,-5.94E-09
,,,2022-09-20 10:21:21.689,6.8E-09,-4.45E-09
,,,2022-09-20 10:21:22.188,7.34E-09,-3.52E-09
,,,2022-09-20 10:21:22.689,5.16E-09,-3.98E-09
,,,2022-09-20 10:21:23.188,5.55E-09,-3.59E-09
,,,2022-09-20 10:21:23.688,4.61E-09,-2.97E-09
,,,2022-09-20 10:21:24.188,5.7E-09,-4.14E-09
,,,2022-09-20 10:21:24.688,5.47E-09,-6.95E-09
,,,2022-09-20 10:21:25.188,7.5E-09,-3.28E-09
,,,2022-09-20 10:21:25.688,8.28E-09,-4.92E-09
,,,2022-09-20 10:21:26.187,4.92E-09,-5.31E-09
,,,2022-09-20 10:21:26.688,6.56E-09,-4.92E-09
,,,2022-09-20 10:21:27.188,7.42E-09,-3.83E-09
,,,2022-09-20 10:21:27.688,7.42E-09,-4.77E-09
,,,2022-09-20 10:21:28.188,6.8E-09,-4.38E-09
,,,2022-09-20 10:21:28.688,5.94E-09,-5.39E-09
,,,2022-09-20 10:21:29.188,5.08E-09,-5E-09
,,,2022-09-20 10:21:29.688,5.63E-09,-3.2E-09
,,,2022-09-20 10:21:30.188,4.22E-09,-4.84E-09
,,,2022-09-20 10:21:30.689,3.2E-09,-5.39E-09
,,,2022-09-20 10:21:31.189,4.3E-09,-5.31E-09
,,,2022-09-20 10:21:31.690,5.63E-09,-4.61E-09
,,,2022-09-20 10:21:32.187,8.2E-09,-2.81E-09
,,,2022-09-20 10:21:32.687,6.8E-09,-5.63E-09
,,,2022-09-20 10:21:33.187,3.91E-09,-3.98E-09
,,,2022-09-20 10:21:33.687,7.11E-09,-4.06E-09
,,,2022-09-20 10:21:34.188,4.77E-09,-4.77E-09
,,,2022-09-20 10:21:34.689,6.95E-09,-3.98E-09
,,,2022-09-20 10:21:35.190,4.84E-09,-3.83E-09
,,,2022-09-20 10:21:35.689,7.42E-09,-4.77E-09
,,,2022-09-20 10:21:36.187,4.77E-09,-5.94E-09
