Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-18 17:03:26.932,0.016569,0.003404
Serial Number:,MY60101365,,2022-10-18 17:03:27.556,0.014762,0.0025
Firmware Version:,07.31.2020012900,,2022-10-18 17:03:28.183,0.015665,0.003404
Start Time:,2022-10-18 17:03:26.932,,2022-10-18 17:03:28.856,0.014762,0.002199
Stop Time:,2022-10-18 17:13:26.812,,2022-10-18 17:03:29.522,0.01687,0.003404
Sample Period:,0.5,,2022-10-18 17:03:30.173,0.01687,0.003705
,,,2022-10-18 17:03:30.823,0.015665,0.003103
,,,2022-10-18 17:03:31.477,0.015665,0.003705
,,,2022-10-18 17:03:32.123,0.013858,0.002199
,,,2022-10-18 17:03:32.771,0.012351,0.004308
,,,2022-10-18 17:03:33.415,0.013556,0.003404
,,,2022-10-18 17:03:34.073,0.013556,0.003705
,,,2022-10-18 17:03:34.740,0.014159,0.004308
,,,2022-10-18 17:03:35.374,0.017172,0.003404
,,,2022-10-18 17:03:36.021,0.015063,0.004308
,,,2022-10-18 17:03:36.666,0.014159,0.004006
,,,2022-10-18 17:03:37.314,0.012351,0.004609
,,,2022-10-18 17:03:37.963,0.015967,0.004006
,,,2022-10-18 17:03:38.606,0.015063,0.0025
,,,2022-10-18 17:03:39.245,0.014159,0.003103
,,,2022-10-18 17:03:39.889,0.015364,0.0025
,,,2022-10-18 17:03:40.528,0.016268,0.003404
,,,2022-10-18 17:03:41.173,0.017473,0.003705
,,,2022-10-18 17:03:41.839,0.016569,0.003705
,,,2022-10-18 17:03:42.487,0.013556,0.002199
,,,2022-10-18 17:03:43.133,0.015967,0.003103
,,,2022-10-18 17:03:43.778,0.013255,0.003404
,,,2022-10-18 17:03:44.420,0.014762,0.004308
,,,2022-10-18 17:03:45.067,0.015063,0.0025
,,,2022-10-18 17:03:45.715,0.016569,0.003404
,,,2022-10-18 17:03:46.378,0.013556,0.003705
,,,2022-10-18 17:03:47.027,0.014159,0.004308
,,,2022-10-18 17:03:47.670,0.014762,0.003404
,,,2022-10-18 17:03:48.316,0.014762,0.003404
,,,2022-10-18 17:03:48.954,0.015665,0.004006
,,,2022-10-18 17:03:49.601,0.018377,0.002199
,,,2022-10-18 17:03:50.250,0.013255,0.001295
