Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-18 16:35:34.067,0.026812,0.004308
Serial Number:,MY60101365,,2022-10-18 16:39:46.152,0.011749,0.003404
Firmware Version:,07.31.2020012900,,2022-10-18 16:39:46.811,0.014159,0.005211
Start Time:,2022-10-18 16:39:46.152,,2022-10-18 16:39:47.445,0.011146,0.004609
Stop Time:,2022-10-18 16:49:45.547,,2022-10-18 16:39:48.141,0.016268,0.005814
Sample Period:,0.5,,2022-10-18 16:39:48.810,0.01205,0.004308
,,,2022-10-18 16:39:49.471,0.010544,0.004609
,,,2022-10-18 16:39:50.143,0.015063,0.005814
,,,2022-10-18 16:39:50.793,0.012351,0.004308
,,,2022-10-18 16:39:51.462,0.016268,0.005211
,,,2022-10-18 16:39:52.113,0.011146,0.003705
,,,2022-10-18 16:39:52.767,0.014159,0.005814
,,,2022-10-18 16:39:53.431,0.015967,0.00491
,,,2022-10-18 16:39:54.076,0.012351,0.004609
,,,2022-10-18 16:39:54.725,0.015665,0.005211
,,,2022-10-18 16:39:55.381,0.012954,0.00491
,,,2022-10-18 16:39:56.058,0.01687,0.004308
,,,2022-10-18 16:39:56.708,0.010845,0.004006
,,,2022-10-18 16:39:57.357,0.01446,0.004609
,,,2022-10-18 16:39:58.007,0.013255,0.00491
,,,2022-10-18 16:39:58.661,0.011448,0.004308
,,,2022-10-18 16:39:59.312,0.015967,0.004006
,,,2022-10-18 16:39:59.974,0.015364,0.005513
,,,2022-10-18 16:40:00.630,0.015364,0.004609
,,,2022-10-18 16:40:01.297,0.011749,0.004609
,,,2022-10-18 16:40:01.939,0.012351,0.00491
,,,2022-10-18 16:40:02.591,0.013556,0.003705
,,,2022-10-18 16:40:03.247,0.01205,0.004609
,,,2022-10-18 16:40:03.921,0.015063,0.004308
,,,2022-10-18 16:40:04.576,0.011146,0.003404
,,,2022-10-18 16:40:05.235,0.005121,0.001596
,,,2022-10-18 16:40:05.884,0.014762,0.004006
,,,2022-10-18 16:40:06.532,0.015364,0.006115
,,,2022-10-18 16:40:07.203,0.012351,0.005211
,,,2022-10-18 16:40:07.851,0.013255,0.006115
,,,2022-10-18 16:40:08.515,0.013255,0.003705
,,,2022-10-18 16:40:09.163,0.012351,0.003705
,,,2022-10-18 16:40:09.811,0.013255,0.00491
,,,2022-10-18 16:40:10.456,0.012351,0.007923
,,,2022-10-18 16:40:11.095,0.014762,0.004308
,,,2022-10-18 16:40:11.739,0.015665,0.004609
,,,2022-10-18 16:40:12.385,0.014159,0.00491
,,,2022-10-18 16:40:13.035,0.012653,0.00491
,,,2022-10-18 16:40:13.671,0.015364,0.00491
,,,2022-10-18 16:40:14.316,0.017774,0.004308
,,,2022-10-18 16:40:14.968,0.014159,0.005211
,,,2022-10-18 16:40:15.633,0.014762,0.005211
,,,2022-10-18 16:40:16.292,0.014159,0.004006
,,,2022-10-18 16:40:16.946,0.011448,0.005513
,,,2022-10-18 16:40:17.601,0.013858,0.005513
,,,2022-10-18 16:40:18.269,0.013556,0.005211
,,,2022-10-18 16:40:18.929,0.010544,0.004006
,,,2022-10-18 16:40:19.584,0.011749,0.006115
,,,2022-10-18 16:40:20.252,0.013255,0.004308
,,,2022-10-18 16:40:20.894,0.011146,0.004609
,,,2022-10-18 16:40:21.545,0.013858,0.004006
,,,2022-10-18 16:40:22.199,0.010845,0.005211
,,,2022-10-18 16:40:22.863,0.01205,0.005211
,,,2022-10-18 16:40:23.514,0.015364,0.003103
,,,2022-10-18 16:40:24.170,0.014762,0.004006
,,,2022-10-18 16:40:24.831,0.015665,0.004006
,,,2022-10-18 16:40:25.484,0.012954,0.004609
,,,2022-10-18 16:40:26.140,0.013255,0.005211
,,,2022-10-18 16:40:26.797,0.014762,0.00491
,,,2022-10-18 16:40:27.455,0.013255,0.003705
,,,2022-10-18 16:40:28.106,0.010544,0.005211
,,,2022-10-18 16:40:28.763,0.015364,0.004308
,,,2022-10-18 16:40:29.415,0.011749,0.005513
,,,2022-10-18 16:40:30.070,0.016569,0.003404
,,,2022-10-18 16:40:30.719,0.016268,0.004006
